,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
22,2018-07-09,SFG,147.2,602,8.7,2.9,3.0,0.5,23.6%,7.8%,15.8%,.222,1.15,.285,68.2%,2.92,3.80
23,2018-07-09,MIL,132.1,581,10.5,4.4,2.4,1.0,26.7%,11.2%,15.5%,.240,1.42,.316,74.9%,3.86,3.71
24,2018-07-09,MIN,144.1,624,9.2,2.1,4.5,1.3,23.7%,5.3%,18.4%,.269,1.31,.328,74.3%,3.90,3.63
25,2018-07-09,TEX,133.1,536,8.6,2.7,3.2,0.5,23.7%,7.5%,16.2%,.224,1.13,.288,79.2%,2.95,3.59
26,2018-07-09,SDP,157.0,654,9.8,1.9,5.2,1.3,26.2%,5.1%,21.1%,.247,1.17,.309,69.8%,3.63,3.46
27,2018-07-09,PHI,136.0,590,10.3,2.8,3.6,1.3,26.3%,7.3%,19.0%,.259,1.35,.328,72.7%,3.87,3.43
28,2018-07-09,NYY,141.1,552,10.5,2.7,3.8,0.6,29.9%,7.8%,22.1%,.174,0.93,.236,86.0%,2.74,3.41
29,2018-07-09,HOU,126.2,500,11.8,2.2,5.4,1.0,33.2%,6.2%,27.0%,.202,0.98,.282,84.7%,2.92,2.91
0,2018-07-10,NYM,145.2,667,8.2,4.8,1.7,1.8,19.9%,11.7%,8.3%,.282,1.66,.321,70.1%,5.67,5.16
1,2018-07-10,KCR,134.1,600,6.8,5.1,1.3,1.1,16.8%,12.7%,4.2%,.267,1.60,.303,68.5%,5.07,5.01
2,2018-07-10,COL,123.2,569,7.9,4.7,1.7,1.0,19.0%,11.3%,7.7%,.296,1.71,.356,61.4%,4.66,4.75
3,2018-07-10,MIA,178.2,763,7.7,4.6,1.7,0.8,19.9%,11.9%,8.0%,.230,1.37,.275,68.3%,4.20,4.65
4,2018-07-10,BAL,142.2,641,8.1,4.4,1.8,0.8,20.0%,10.9%,9.0%,.274,1.57,.337,73.5%,4.12,4.61
5,2018-07-10,DET,144.2,639,7.8,3.4,2.3,1.4,19.7%,8.6%,11.1%,.268,1.44,.307,77.5%,4.81,4.58
6,2018-07-10,WSN,149.2,607,7.9,2.5,3.2,1.3,21.8%,6.8%,15.0%,.220,1.10,.252,80.7%,4.20,4.40
7,2018-07-10,TOR,141.0,599,9.1,3.2,2.8,1.4,23.7%,8.3%,15.4%,.246,1.30,.295,73.2%,4.43,4.32
8,2018-07-10,CHW,133.1,598,9.4,4.5,2.1,0.8,23.2%,11.2%,12.0%,.249,1.49,.317,67.7%,3.87,4.29
9,2018-07-10,LAA,146.0,621,9.1,3.6,2.5,1.7,23.7%,9.5%,14.2%,.245,1.34,.284,80.5%,5.00,4.29
10,2018-07-10,CIN,140.1,614,7.4,4.0,1.9,1.0,18.9%,10.1%,8.8%,.257,1.45,.300,70.4%,4.40,4.26
11,2018-07-10,TBR,218.2,892,7.7,3.0,2.6,0.7,20.8%,8.1%,12.8%,.215,1.13,.258,80.0%,3.61,4.19
12,2018-07-10,PIT,144.1,633,10.1,4.6,2.2,1.2,25.6%,11.5%,14.1%,.242,1.43,.307,68.3%,4.38,4.18
13,2018-07-10,SEA,123.2,519,9.0,3.0,3.0,0.9,23.9%,7.9%,16.0%,.243,1.25,.303,72.5%,3.71,4.16
14,2018-07-10,CHC,150.1,640,9.0,4.2,2.1,0.9,23.4%,10.9%,12.5%,.238,1.36,.299,78.7%,3.94,4.13
15,2018-07-10,STL,140.1,607,8.9,3.3,2.7,0.8,22.7%,8.4%,14.3%,.242,1.31,.301,65.4%,3.64,4.07
16,2018-07-10,BOS,130.2,547,9.1,3.7,2.5,0.8,24.1%,9.7%,14.4%,.212,1.20,.267,80.2%,3.52,4.04
17,2018-07-10,ATL,146.2,630,9.3,3.8,2.4,1.3,24.0%,9.8%,14.1%,.244,1.36,.297,67.2%,4.35,4.01
18,2018-07-10,ARI,147.1,606,7.6,3.3,2.3,0.9,20.6%,8.9%,11.7%,.230,1.22,.273,84.8%,3.99,3.94
19,2018-07-10,CLE,120.2,501,8.1,2.3,3.5,1.7,21.6%,6.2%,15.4%,.241,1.19,.267,71.1%,4.77,3.91
20,2018-07-10,LAD,160.1,680,9.1,3.0,3.0,1.0,23.8%,7.9%,15.9%,.239,1.25,.297,73.9%,3.82,3.86
21,2018-07-10,OAK,142.1,580,9.4,3.2,2.9,1.1,25.5%,8.8%,16.7%,.206,1.12,.252,79.4%,3.93,3.83
22,2018-07-10,SFG,152.2,619,8.6,2.8,3.0,0.5,23.6%,7.8%,15.8%,.217,1.13,.279,68.6%,2.89,3.75
23,2018-07-10,MIL,132.0,579,10.6,4.4,2.4,1.2,26.8%,11.2%,15.5%,.238,1.41,.309,74.8%,4.08,3.74
24,2018-07-10,MIN,146.1,632,9.3,2.1,4.4,1.3,23.9%,5.4%,18.5%,.267,1.31,.327,74.6%,3.86,3.61
25,2018-07-10,TEX,133.1,534,8.6,2.6,3.3,0.5,23.8%,7.3%,16.5%,.224,1.12,.286,79.0%,3.00,3.55
26,2018-07-10,PHI,142.0,613,10.1,2.8,3.6,1.3,25.9%,7.2%,18.8%,.254,1.32,.319,72.9%,3.92,3.50
27,2018-07-10,NYY,147.1,575,10.3,2.8,3.7,0.7,29.4%,8.0%,21.4%,.177,0.94,.238,86.2%,2.86,3.48
28,2018-07-10,SDP,159.0,664,9.8,1.9,5.1,1.2,26.1%,5.1%,20.9%,.250,1.19,.313,69.6%,3.61,3.45
29,2018-07-10,HOU,126.2,503,11.7,2.3,5.0,1.1,32.8%,6.6%,26.2%,.204,1.00,.281,84.4%,3.09,2.96
0,2018-07-11,NYM,146.1,669,8.2,4.7,1.8,1.8,20.0%,11.4%,8.7%,.285,1.66,.326,70.2%,5.61,5.13
1,2018-07-11,KCR,136.2,606,6.8,4.9,1.4,1.1,17.0%,12.4%,4.6%,.265,1.57,.301,68.5%,4.98,4.96
2,2018-07-11,COL,123.2,575,7.8,4.9,1.6,1.2,18.6%,11.7%,7.0%,.301,1.75,.356,61.4%,4.96,4.85
3,2018-07-11,DET,143.1,637,7.7,3.6,2.1,1.4,19.1%,8.9%,10.2%,.270,1.47,.307,77.7%,4.93,4.72
4,2018-07-11,MIA,178.2,758,7.7,4.4,1.8,0.9,20.2%,11.5%,8.7%,.228,1.34,.272,68.9%,4.21,4.59
5,2018-07-11,BAL,143.0,640,8.2,4.4,1.9,0.8,20.3%,10.9%,9.4%,.275,1.57,.339,73.5%,4.09,4.55
6,2018-07-11,CHW,136.1,616,9.4,4.8,1.9,0.9,23.1%,11.8%,11.2%,.249,1.52,.314,67.0%,4.13,4.44
7,2018-07-11,WSN,150.2,612,7.8,2.4,3.2,1.3,21.4%,6.7%,14.7%,.222,1.10,.253,80.9%,4.21,4.40
8,2018-07-11,TOR,140.0,591,9.1,3.0,3.0,1.4,24.0%,8.0%,16.1%,.245,1.27,.294,73.0%,4.38,4.22
9,2018-07-11,TBR,217.1,888,7.7,3.0,2.5,0.7,20.8%,8.2%,12.6%,.213,1.13,.256,79.0%,3.59,4.22
10,2018-07-11,SEA,125.2,530,9.0,3.1,2.9,1.0,23.6%,8.1%,15.5%,.244,1.27,.303,72.8%,3.84,4.22
11,2018-07-11,LAA,150.2,637,9.1,3.5,2.6,1.6,24.0%,9.1%,14.9%,.241,1.30,.283,80.5%,4.75,4.21
12,2018-07-11,CIN,139.1,612,7.6,3.9,1.9,1.0,19.3%,10.0%,9.3%,.260,1.46,.305,70.4%,4.36,4.21
13,2018-07-11,PIT,146.1,645,10.1,4.7,2.2,1.2,25.6%,11.8%,13.8%,.247,1.47,.318,68.1%,4.30,4.20
14,2018-07-11,CHC,151.1,640,8.9,4.1,2.2,0.9,23.4%,10.8%,12.7%,.235,1.33,.293,78.9%,3.91,4.11
15,2018-07-11,BOS,133.1,560,8.9,3.6,2.4,0.7,23.6%,9.6%,13.9%,.215,1.22,.270,79.0%,3.56,4.10
16,2018-07-11,STL,140.2,602,8.9,3.3,2.7,0.8,23.1%,8.5%,14.6%,.234,1.27,.291,67.2%,3.62,4.05
17,2018-07-11,ARI,150.0,618,7.4,3.2,2.3,1.0,19.9%,8.7%,11.2%,.231,1.22,.269,85.1%,4.09,4.04
18,2018-07-11,ATL,147.0,634,9.2,3.9,2.4,1.2,23.8%,9.9%,13.9%,.246,1.37,.304,65.6%,4.20,4.00
19,2018-07-11,LAD,159.0,676,8.9,3.1,2.9,1.0,23.4%,8.0%,15.4%,.241,1.26,.297,73.9%,3.87,3.91
20,2018-07-11,CLE,119.0,491,8.2,2.4,3.4,1.7,22.2%,6.5%,15.7%,.238,1.18,.266,72.7%,4.67,3.90
21,2018-07-11,OAK,143.1,584,9.6,3.1,3.1,1.2,26.2%,8.6%,17.6%,.203,1.10,.247,78.5%,3.92,3.73
22,2018-07-11,SFG,153.1,618,8.7,2.8,3.2,0.5,24.1%,7.6%,16.5%,.214,1.10,.276,69.3%,2.83,3.70
23,2018-07-11,MIL,131.1,573,10.5,4.2,2.5,1.2,26.7%,10.7%,16.1%,.239,1.39,.309,74.8%,4.02,3.67
24,2018-07-11,MIN,153.0,663,9.2,2.2,4.1,1.3,23.7%,5.7%,17.9%,.269,1.33,.329,74.8%,3.94,3.65
25,2018-07-11,TEX,133.1,535,8.4,2.7,3.1,0.5,23.2%,7.5%,15.7%,.228,1.14,.290,78.0%,3.07,3.64
26,2018-07-11,PHI,140.1,608,10.1,2.8,3.6,1.3,25.8%,7.2%,18.6%,.257,1.33,.322,72.9%,3.96,3.54
27,2018-07-11,NYY,148.2,583,10.4,2.8,3.7,0.7,29.5%,7.9%,21.6%,.179,0.95,.238,85.1%,2.93,3.50
28,2018-07-11,SDP,157.1,659,9.9,1.9,5.1,1.3,26.3%,5.2%,21.1%,.250,1.19,.314,69.4%,3.62,3.41
29,2018-07-11,HOU,128.2,513,11.6,2.2,5.2,1.1,32.4%,6.2%,26.1%,.210,1.02,.286,81.6%,3.15,2.99
0,2018-07-12,NYM,143.1,642,8.2,4.5,1.8,1.8,20.3%,11.1%,9.2%,.275,1.58,.313,73.3%,5.52,5.05
1,2018-07-12,KCR,137.1,614,6.9,5.0,1.4,1.2,17.1%,12.4%,4.7%,.271,1.61,.308,68.9%,5.06,4.98
2,2018-07-12,COL,123.2,571,7.8,4.9,1.6,1.2,18.7%,11.9%,6.8%,.295,1.73,.350,62.3%,4.98,4.86
3,2018-07-12,BAL,145.0,658,7.9,4.5,1.8,0.9,19.4%,10.9%,8.5%,.282,1.62,.343,74.0%,4.33,4.69
4,2018-07-12,DET,140.2,624,7.8,3.6,2.1,1.4,19.6%,9.1%,10.4%,.267,1.46,.307,78.2%,4.87,4.68
5,2018-07-12,MIA,183.0,774,7.9,4.4,1.8,0.8,20.8%,11.6%,9.2%,.224,1.32,.271,69.5%,4.10,4.54
6,2018-07-12,WSN,150.2,611,7.8,2.4,3.2,1.3,21.4%,6.7%,14.7%,.221,1.10,.251,80.8%,4.21,4.39
7,2018-07-12,CHW,134.0,606,9.7,4.8,2.0,0.9,23.8%,11.9%,11.9%,.249,1.52,.318,67.0%,4.09,4.39
8,2018-07-12,SEA,121.2,517,8.8,3.1,2.8,1.0,23.0%,8.1%,14.9%,.242,1.27,.297,72.7%,3.96,4.34
9,2018-07-12,CIN,141.0,630,7.7,4.1,1.9,1.2,19.2%,10.3%,8.9%,.267,1.52,.311,68.1%,4.66,4.32
10,2018-07-12,LAA,150.2,636,9.1,3.4,2.7,1.6,23.9%,9.0%,14.9%,.242,1.29,.283,80.5%,4.77,4.21
11,2018-07-12,PIT,145.1,639,10.2,4.7,2.2,1.2,25.7%,11.9%,13.8%,.245,1.46,.314,67.6%,4.32,4.20
12,2018-07-12,CHC,154.1,654,8.8,4.1,2.1,0.9,23.1%,10.9%,12.2%,.230,1.32,.286,79.3%,3.95,4.18
13,2018-07-12,TBR,218.0,892,7.8,3.0,2.6,0.7,21.2%,8.2%,13.0%,.214,1.13,.258,79.2%,3.62,4.18
14,2018-07-12,ARI,155.0,648,7.3,3.3,2.2,1.0,19.4%,8.8%,10.7%,.241,1.28,.278,81.0%,4.24,4.16
15,2018-07-12,TOR,145.1,615,9.4,3.2,3.0,1.4,24.7%,8.3%,16.4%,.245,1.29,.297,73.7%,4.34,4.15
16,2018-07-12,STL,139.2,600,9.0,3.3,2.7,0.8,23.3%,8.5%,14.8%,.238,1.29,.298,65.8%,3.61,4.03
17,2018-07-12,BOS,129.2,549,9.4,3.8,2.5,0.7,24.8%,10.0%,14.8%,.216,1.24,.279,77.5%,3.43,3.96
18,2018-07-12,CLE,119.2,499,8.4,2.6,3.3,1.8,22.4%,6.8%,15.6%,.243,1.22,.272,74.1%,4.87,3.95
19,2018-07-12,ATL,144.1,620,9.4,3.8,2.5,1.1,24.2%,9.8%,14.3%,.247,1.37,.308,66.9%,4.08,3.91
20,2018-07-12,LAD,158.2,670,9.0,2.9,3.1,1.0,23.7%,7.8%,16.0%,.237,1.24,.292,73.6%,3.80,3.80
21,2018-07-12,OAK,147.1,598,9.3,3.1,3.1,1.2,25.6%,8.4%,17.2%,.201,1.08,.243,78.8%,3.90,3.79
22,2018-07-12,MIL,133.2,581,10.3,4.2,2.5,1.1,26.3%,10.7%,15.7%,.235,1.37,.302,74.3%,4.03,3.72
23,2018-07-12,PHI,141.2,617,9.9,3.0,3.3,1.4,25.3%,7.6%,17.7%,.254,1.34,.314,72.2%,4.12,3.70
24,2018-07-12,SFG,157.1,636,9.0,2.9,3.1,0.5,24.7%,7.9%,16.8%,.212,1.11,.275,70.8%,2.88,3.66
25,2018-07-12,MIN,150.2,657,9.5,2.3,4.2,1.3,24.2%,5.8%,18.4%,.273,1.35,.337,74.9%,3.92,3.59
26,2018-07-12,TEX,132.1,532,8.6,2.7,3.2,0.5,23.7%,7.3%,16.4%,.231,1.15,.296,78.0%,3.02,3.57
27,2018-07-12,SDP,158.0,664,9.7,2.1,4.6,1.3,25.6%,5.6%,20.0%,.255,1.23,.318,69.9%,3.71,3.49
28,2018-07-12,NYY,146.1,570,10.5,2.6,4.1,0.7,30.0%,7.4%,22.6%,.178,0.92,.240,88.3%,2.76,3.39
29,2018-07-12,HOU,130.0,519,11.8,2.2,5.3,1.0,32.8%,6.2%,26.6%,.213,1.03,.297,80.3%,2.99,2.94
0,2018-07-13,NYM,144.0,642,8.3,4.4,1.9,1.8,20.6%,11.1%,9.5%,.271,1.56,.308,74.6%,5.57,5.05
1,2018-07-13,KCR,133.2,599,7.0,5.0,1.4,1.1,17.4%,12.5%,4.8%,.269,1.61,.309,68.5%,4.91,4.96
2,2018-07-13,COL,125.1,573,7.8,4.7,1.7,1.1,19.0%,11.5%,7.5%,.287,1.67,.341,61.9%,4.88,4.79
3,2018-07-13,DET,138.2,616,7.7,3.7,2.1,1.4,19.2%,9.3%,9.9%,.267,1.47,.307,77.9%,4.86,4.73
4,2018-07-13,BAL,143.2,645,7.8,4.1,1.9,0.8,19.2%,10.2%,9.0%,.282,1.58,.341,72.9%,4.16,4.59
5,2018-07-13,SEA,128.0,552,8.6,3.2,2.7,1.1,22.3%,8.2%,14.1%,.252,1.33,.305,71.9%,4.18,4.50
6,2018-07-13,MIA,179.0,755,8.0,4.4,1.8,0.8,21.2%,11.7%,9.5%,.222,1.31,.271,69.4%,4.02,4.49
7,2018-07-13,WSN,148.2,603,7.8,2.6,3.0,1.3,21.4%,7.1%,14.3%,.221,1.11,.251,81.5%,4.29,4.44
8,2018-07-13,CHW,133.0,602,9.7,4.9,2.0,0.9,23.8%,12.0%,11.8%,.249,1.53,.318,66.9%,4.12,4.41
9,2018-07-13,CIN,138.1,617,7.6,4.2,1.8,1.1,19.0%,10.5%,8.4%,.265,1.52,.309,68.3%,4.56,4.36
10,2018-07-13,LAA,148.0,629,8.9,3.5,2.6,1.6,23.4%,9.1%,14.3%,.248,1.33,.290,80.1%,4.86,4.27
11,2018-07-13,ARI,155.2,652,7.1,3.3,2.1,1.1,18.7%,8.7%,10.0%,.244,1.29,.278,80.3%,4.38,4.23
12,2018-07-13,CHC,148.0,630,8.9,4.1,2.1,0.9,23.2%,10.8%,12.4%,.233,1.34,.290,78.6%,3.99,4.20
13,2018-07-13,TBR,214.1,875,7.8,2.9,2.7,0.8,21.3%,7.9%,13.4%,.213,1.12,.255,78.0%,3.66,4.14
14,2018-07-13,TOR,147.1,623,9.4,3.1,3.1,1.4,24.7%,8.0%,16.7%,.246,1.28,.299,73.4%,4.28,4.12
15,2018-07-13,PIT,145.2,639,10.1,4.6,2.2,1.2,25.7%,11.6%,14.1%,.247,1.46,.317,67.9%,4.25,4.11
16,2018-07-13,STL,136.2,591,9.1,3.4,2.7,0.9,23.4%,8.6%,14.7%,.242,1.32,.304,65.8%,3.65,4.05
17,2018-07-13,CLE,114.2,478,8.6,2.7,3.2,1.8,22.8%,7.1%,15.7%,.241,1.22,.270,75.3%,4.89,3.94
18,2018-07-13,ATL,142.1,612,9.3,3.8,2.5,1.1,24.0%,9.8%,14.2%,.249,1.38,.309,66.5%,4.11,3.92
19,2018-07-13,BOS,127.1,540,9.6,3.7,2.6,0.7,25.2%,9.6%,15.6%,.221,1.25,.287,77.2%,3.37,3.87
20,2018-07-13,OAK,149.2,608,9.1,3.1,2.9,1.2,25.0%,8.6%,16.4%,.202,1.09,.241,79.4%,4.03,3.87
21,2018-07-13,MIL,134.0,586,10.1,4.3,2.4,1.0,25.8%,10.9%,14.8%,.240,1.40,.310,72.7%,3.91,3.81
22,2018-07-13,LAD,159.2,675,9.1,3.0,3.0,1.0,24.0%,8.0%,16.0%,.236,1.24,.292,72.8%,3.80,3.77
23,2018-07-13,PHI,140.0,607,9.8,2.8,3.5,1.4,25.0%,7.2%,17.8%,.254,1.32,.311,72.6%,4.13,3.71
24,2018-07-13,SFG,152.1,613,9.0,2.8,3.2,0.5,24.8%,7.8%,17.0%,.209,1.09,.272,70.6%,2.81,3.62
25,2018-07-13,MIN,151.0,659,9.5,2.3,4.1,1.3,24.3%,5.9%,18.4%,.271,1.35,.335,75.5%,3.93,3.60
26,2018-07-13,TEX,129.2,524,8.7,2.7,3.2,0.6,24.1%,7.4%,16.6%,.233,1.16,.300,77.9%,3.01,3.55
27,2018-07-13,SDP,154.2,650,10.0,2.2,4.6,1.2,26.3%,5.7%,20.6%,.251,1.22,.320,70.9%,3.58,3.42
28,2018-07-13,NYY,147.1,573,10.5,2.5,4.2,0.7,30.0%,7.2%,22.9%,.175,0.90,.235,88.1%,2.73,3.37
29,2018-07-13,HOU,128.2,511,11.8,2.2,5.3,0.9,32.9%,6.3%,26.6%,.208,1.01,.294,81.1%,2.82,2.97
0,2018-07-14,NYM,139.2,620,8.0,4.5,1.8,1.9,20.0%,11.3%,8.7%,.268,1.55,.299,75.0%,5.72,5.17
1,2018-07-14,KCR,136.0,607,6.9,5.0,1.4,1.3,17.1%,12.5%,4.6%,.267,1.60,.301,70.8%,5.19,5.00
2,2018-07-14,COL,127.0,579,8.0,4.7,1.7,1.1,19.5%,11.6%,7.9%,.288,1.67,.344,60.2%,4.79,4.74
3,2018-07-14,DET,136.2,606,7.8,3.6,2.1,1.3,19.5%,9.1%,10.4%,.266,1.46,.307,78.3%,4.74,4.65
4,2018-07-14,BAL,144.1,645,7.9,4.2,1.9,0.9,19.5%,10.4%,9.2%,.277,1.56,.335,73.1%,4.23,4.55
5,2018-07-14,MIA,180.0,761,8.2,4.5,1.8,0.8,21.6%,11.7%,9.9%,.222,1.32,.271,70.1%,4.06,4.47
6,2018-07-14,SEA,129.1,563,8.7,3.1,2.8,1.1,22.2%,8.0%,14.2%,.260,1.37,.317,70.0%,4.14,4.44
7,2018-07-14,CHW,131.2,596,9.7,4.9,2.0,0.9,23.8%,12.1%,11.7%,.243,1.50,.311,66.7%,4.06,4.42
8,2018-07-14,WSN,150.1,611,8.1,2.6,3.1,1.3,22.1%,7.2%,14.9%,.222,1.12,.256,81.9%,4.22,4.37
9,2018-07-14,CIN,138.1,610,7.4,4.0,1.8,1.0,18.7%,10.2%,8.5%,.257,1.46,.299,68.6%,4.45,4.35
10,2018-07-14,LAA,149.0,634,8.9,3.5,2.6,1.6,23.3%,9.2%,14.2%,.246,1.33,.289,80.8%,4.77,4.23
11,2018-07-14,ARI,154.2,648,7.3,3.4,2.2,1.1,19.4%,8.9%,10.5%,.239,1.28,.275,79.9%,4.35,4.21
12,2018-07-14,TBR,212.2,871,7.9,2.9,2.8,0.8,21.5%,7.8%,13.7%,.218,1.13,.262,76.9%,3.64,4.13
13,2018-07-14,PIT,145.1,633,10.1,4.5,2.2,1.1,25.8%,11.5%,14.2%,.242,1.42,.311,69.8%,4.16,4.11
14,2018-07-14,CLE,112.2,469,8.3,2.7,3.1,1.9,22.2%,7.2%,14.9%,.240,1.22,.263,75.9%,5.15,4.10
15,2018-07-14,CHC,149.2,641,9.4,4.1,2.3,0.9,24.3%,10.8%,13.6%,.238,1.36,.303,78.7%,3.86,4.06
16,2018-07-14,STL,136.2,593,8.9,3.4,2.6,0.9,22.8%,8.6%,14.2%,.247,1.34,.307,65.2%,3.70,4.04
17,2018-07-14,BOS,130.1,558,9.6,3.7,2.6,0.8,24.9%,9.7%,15.2%,.223,1.27,.287,76.5%,3.51,3.97
18,2018-07-14,TOR,150.1,632,9.5,2.9,3.3,1.4,25.2%,7.6%,17.6%,.245,1.26,.299,74.0%,4.15,3.97
19,2018-07-14,ATL,137.2,591,9.3,3.9,2.4,1.1,24.0%,10.0%,14.0%,.245,1.37,.304,66.2%,4.10,3.94
20,2018-07-14,OAK,146.2,602,9.2,3.3,2.8,1.2,24.9%,8.8%,16.1%,.207,1.13,.247,77.1%,4.12,3.91
21,2018-07-14,MIL,134.0,587,10.0,4.2,2.4,1.0,25.4%,10.7%,14.6%,.243,1.41,.313,72.3%,3.91,3.82
22,2018-07-14,PHI,139.2,602,9.5,2.9,3.3,1.4,24.6%,7.5%,17.1%,.249,1.30,.303,74.0%,4.21,3.80
23,2018-07-14,LAD,158.2,671,9.1,3.1,2.9,1.0,24.0%,8.2%,15.8%,.237,1.25,.294,72.8%,3.82,3.74
24,2018-07-14,SFG,151.0,602,9.1,2.7,3.3,0.5,25.3%,7.6%,17.6%,.202,1.05,.263,70.4%,2.77,3.55
25,2018-07-14,MIN,152.2,662,9.7,2.4,4.1,1.3,24.8%,6.0%,18.7%,.266,1.33,.331,75.7%,3.87,3.51
26,2018-07-14,TEX,130.1,531,9.0,2.7,3.3,0.6,24.5%,7.3%,17.1%,.238,1.19,.309,78.5%,2.95,3.50
27,2018-07-14,SDP,152.0,642,10.1,2.2,4.6,1.2,26.5%,5.8%,20.7%,.247,1.20,.313,70.2%,3.62,3.40
28,2018-07-14,NYY,148.0,578,10.7,2.6,4.1,0.6,30.4%,7.4%,23.0%,.175,0.92,.241,88.2%,2.63,3.36
29,2018-07-14,HOU,129.1,514,11.7,2.4,4.9,0.9,32.7%,6.6%,26.1%,.206,1.01,.290,81.3%,2.87,3.04
0,2018-07-15,NYM,135.2,595,8.1,4.4,1.8,1.9,20.5%,11.3%,9.2%,.261,1.50,.290,76.6%,5.66,5.07
1,2018-07-15,KCR,130.0,583,6.9,5.0,1.4,1.3,17.0%,12.3%,4.6%,.275,1.63,.309,69.9%,5.25,4.98
2,2018-07-15,COL,125.0,570,8.1,4.8,1.7,1.1,19.8%,11.6%,8.3%,.284,1.66,.342,59.3%,4.69,4.71
3,2018-07-15,DET,134.1,594,7.7,3.7,2.1,1.3,19.4%,9.3%,10.1%,.259,1.43,.298,78.0%,4.72,4.67
4,2018-07-15,BAL,145.1,649,7.9,4.1,1.9,0.9,19.7%,10.3%,9.4%,.277,1.55,.336,73.2%,4.20,4.53
5,2018-07-15,MIA,180.2,761,8.0,4.3,1.9,0.8,21.2%,11.4%,9.7%,.223,1.31,.270,71.8%,4.06,4.49
6,2018-07-15,WSN,150.0,608,7.9,2.6,3.0,1.3,21.7%,7.2%,14.5%,.219,1.11,.251,81.6%,4.26,4.40
7,2018-07-15,CHW,131.0,588,9.8,4.9,2.0,0.8,24.1%,12.2%,11.9%,.235,1.47,.303,66.2%,3.97,4.39
8,2018-07-15,SEA,129.0,555,8.4,2.7,3.1,1.1,21.8%,7.0%,14.8%,.257,1.31,.309,70.9%,4.04,4.37
9,2018-07-15,CIN,139.1,616,7.6,3.9,1.9,1.0,19.2%,9.9%,9.3%,.261,1.47,.307,69.1%,4.36,4.28
10,2018-07-15,TBR,214.0,881,7.9,3.0,2.6,0.8,21.2%,8.2%,13.1%,.220,1.16,.264,76.7%,3.69,4.22
11,2018-07-15,ARI,153.0,645,7.5,3.5,2.2,1.1,19.7%,9.2%,10.5%,.241,1.30,.278,80.0%,4.37,4.21
12,2018-07-15,STL,138.1,613,8.7,3.4,2.5,0.8,21.9%,8.6%,13.2%,.260,1.42,.323,63.9%,3.81,4.20
13,2018-07-15,LAA,149.0,636,9.1,3.6,2.5,1.6,23.7%,9.4%,14.3%,.248,1.35,.293,80.4%,4.75,4.20
14,2018-07-15,CHC,150.2,645,9.3,4.4,2.1,1.0,24.0%,11.3%,12.7%,.235,1.37,.295,78.5%,4.04,4.19
15,2018-07-15,CLE,113.1,469,8.3,2.6,3.2,1.8,22.4%,7.0%,15.3%,.237,1.19,.262,76.3%,4.98,4.05
16,2018-07-15,PIT,149.1,646,10.4,4.6,2.3,1.0,26.6%,11.8%,14.9%,.239,1.41,.316,70.8%,3.88,4.00
17,2018-07-15,BOS,132.2,569,9.8,4.0,2.4,0.7,25.3%,10.4%,14.9%,.220,1.28,.286,75.8%,3.52,3.98
18,2018-07-15,OAK,148.1,612,9.2,3.5,2.7,1.2,24.8%,9.3%,15.5%,.204,1.14,.247,77.6%,4.07,3.98
19,2018-07-15,ATL,136.0,583,9.2,3.9,2.4,1.1,23.8%,10.1%,13.7%,.244,1.37,.304,66.2%,4.04,3.93
20,2018-07-15,TOR,152.0,639,9.7,2.8,3.4,1.3,25.5%,7.5%,18.0%,.243,1.25,.301,72.8%,3.98,3.88
21,2018-07-15,MIL,135.2,599,10.2,4.3,2.4,1.2,25.7%,10.8%,14.9%,.248,1.44,.317,72.8%,4.16,3.86
22,2018-07-15,PHI,139.2,601,9.5,3.0,3.2,1.4,24.5%,7.6%,16.8%,.245,1.29,.296,74.4%,4.26,3.85
23,2018-07-15,LAD,155.1,653,9.2,3.1,3.0,1.2,24.2%,8.1%,16.1%,.232,1.22,.283,73.7%,4.00,3.74
24,2018-07-15,MIN,149.0,659,9.7,2.4,4.1,1.4,24.4%,5.9%,18.5%,.283,1.42,.350,72.0%,4.06,3.53
25,2018-07-15,TEX,127.0,518,9.0,2.8,3.3,0.6,24.5%,7.5%,17.0%,.239,1.20,.311,78.7%,2.97,3.52
26,2018-07-15,SDP,153.0,648,9.9,2.2,4.4,1.2,26.1%,5.9%,20.2%,.248,1.22,.314,68.4%,3.65,3.51
27,2018-07-15,SFG,149.0,587,9.4,2.8,3.4,0.5,26.6%,7.8%,18.7%,.196,1.02,.261,74.1%,2.71,3.41
28,2018-07-15,NYY,146.1,570,10.8,2.6,4.2,0.6,30.9%,7.4%,23.5%,.174,0.91,.240,87.9%,2.61,3.31
29,2018-07-15,HOU,129.0,507,11.4,2.3,4.9,0.8,32.1%,6.5%,25.6%,.196,0.96,.272,81.8%,2.82,3.11
0,2018-07-16,NYM,135.2,602,8.2,4.6,1.8,1.8,20.6%,11.5%,9.1%,.265,1.53,.299,74.6%,5.62,5.15
1,2018-07-16,KCR,130.0,583,6.9,4.8,1.4,1.2,17.0%,12.0%,5.0%,.278,1.63,.315,68.9%,5.10,4.86
2,2018-07-16,COL,122.1,561,8.1,4.9,1.7,1.1,19.6%,11.8%,7.8%,.287,1.68,.344,59.9%,4.75,4.75
