,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
18,2018-05-15,SDP,1.2,6,16.2,5.4,3.0,0.0,50.0%,16.7%,33.3%,.000,0.60,.000,100.0%,1.36,2.35
19,2018-05-15,CHW,6.0,23,12.0,1.5,8.0,0.0,34.8%,4.3%,30.4%,.143,0.67,.231,80.0%,1.49,2.32
20,2018-05-15,NYM,4.0,13,11.3,0.0,5.0,0.0,38.5%,0.0%,38.5%,.077,0.25,.125,100.0%,0.66,2.31
21,2018-05-15,KCR,3.0,12,9.0,0.0,3.0,0.0,25.0%,0.0%,25.0%,.250,1.00,.333,66.7%,1.16,2.26
22,2018-05-15,NYY,3.0,13,15.0,3.0,5.0,3.0,38.5%,7.7%,30.8%,.333,1.67,.500,83.3%,5.16,1.93
23,2018-05-15,MIN,1.2,5,10.8,0.0,2.0,0.0,40.0%,0.0%,40.0%,.000,0.00,.000,100.0%,0.76,1.75
24,2018-05-15,HOU,4.0,14,11.3,0.0,5.0,0.0,35.7%,0.0%,35.7%,.214,0.75,.333,100.0%,0.66,1.49
25,2018-05-15,ARI,3.0,10,15.0,0.0,5.0,0.0,50.0%,0.0%,50.0%,.100,0.33,.200,100.0%,-0.17,0.93
26,2018-05-15,SFG,5.0,17,14.4,0.0,8.0,0.0,47.1%,0.0%,47.1%,.118,0.40,.222,100.0%,-0.04,0.29
27,2018-05-15,PIT,2.0,7,13.5,0.0,3.0,0.0,42.9%,0.0%,42.9%,.143,0.50,.250,100.0%,0.16,0.16
0,2018-05-16,TEX,1.1,6,0.0,6.8,0.0,6.8,0.0%,16.7%,-16.7%,.400,2.25,.250,100.0%,15.16,7.89
1,2018-05-16,CHC,2.2,15,10.1,16.9,0.6,0.0,20.0%,33.3%,-13.3%,.300,3.00,.429,62.5%,6.54,7.77
2,2018-05-16,LAD,3.0,14,6.0,6.0,1.0,3.0,14.3%,14.3%,0.0%,.333,2.00,.333,100.0%,8.16,7.13
3,2018-05-16,NYM,5.0,26,7.2,5.4,1.3,1.8,15.4%,11.5%,3.9%,.364,2.20,.389,52.1%,5.96,6.66
4,2018-05-16,STL,4.1,18,8.3,6.2,1.3,2.1,22.2%,16.7%,5.6%,.200,1.38,.200,65.2%,6.39,5.68
5,2018-05-16,CHW,3.0,15,15.0,9.0,1.7,0.0,33.3%,20.0%,13.3%,.167,1.67,.286,80.0%,2.83,5.03
6,2018-05-16,MIN,6.0,28,7.5,3.0,2.5,1.5,17.9%,7.1%,10.7%,.346,1.83,.400,72.9%,4.66,4.42
7,2018-05-16,BOS,4.0,15,9.0,2.3,4.0,4.5,26.7%,6.7%,20.0%,.214,1.00,.125,100.0%,8.41,4.39
8,2018-05-16,ARI,4.2,16,3.9,1.9,2.0,0.0,12.5%,6.3%,6.3%,.067,0.43,.077,100.0%,2.95,4.36
9,2018-05-16,DET,4.0,16,9.0,2.3,4.0,0.0,25.0%,6.3%,18.8%,.200,1.00,.273,100.0%,1.91,3.98
10,2018-05-16,BAL,3.1,14,5.4,0.0,2.0,0.0,14.3%,0.0%,14.3%,.286,1.20,.333,75.0%,1.96,3.94
11,2018-05-16,MIA,4.0,20,11.3,0.0,5.0,0.0,25.0%,0.0%,25.0%,.368,1.75,.500,50.0%,1.41,3.89
12,2018-05-16,SEA,2.0,16,22.5,13.5,1.7,0.0,31.3%,18.8%,12.5%,.385,4.00,.625,37.5%,2.66,3.49
13,2018-05-16,PHI,2.0,9,9.0,4.5,2.0,0.0,22.2%,11.1%,11.1%,.250,1.50,.333,100.0%,2.66,3.49
14,2018-05-16,KCR,3.0,10,9.0,3.0,3.0,0.0,30.0%,10.0%,20.0%,.000,0.33,.000,100.0%,2.16,3.26
15,2018-05-16,PIT,3.1,13,2.7,0.0,1.0,0.0,7.7%,0.0%,7.7%,.231,0.90,.250,100.0%,2.56,3.06
16,2018-05-16,OAK,3.0,14,15.0,3.0,5.0,3.0,35.7%,7.1%,28.6%,.308,1.67,.429,55.6%,5.16,3.03
17,2018-05-16,CIN,5.0,20,9.0,3.6,2.5,0.0,25.0%,10.0%,15.0%,.278,1.40,.385,100.0%,2.36,3.02
18,2018-05-16,SFG,3.0,10,6.0,0.0,2.0,3.0,20.0%,0.0%,20.0%,.100,0.33,.000,100.0%,6.16,2.93
19,2018-05-16,ATL,3.0,12,9.0,0.0,3.0,0.0,25.0%,0.0%,25.0%,.250,1.00,.333,100.0%,1.16,2.81
20,2018-05-16,TOR,2.0,8,9.0,0.0,2.0,4.5,25.0%,0.0%,25.0%,.250,1.00,.200,100.0%,7.66,2.81
21,2018-05-16,TBR,4.2,18,11.6,0.0,6.0,0.0,33.3%,0.0%,33.3%,.222,0.86,.333,100.0%,0.59,2.01
22,2018-05-16,MIL,4.0,15,11.3,0.0,5.0,0.0,33.3%,0.0%,33.3%,.200,0.75,.300,100.0%,0.66,1.49
23,2018-05-16,LAA,2.0,7,13.5,0.0,3.0,0.0,42.9%,0.0%,42.9%,.143,0.50,.250,100.0%,0.16,0.99
24,2018-05-16,CLE,1.0,4,27.0,0.0,3.0,0.0,75.0%,0.0%,75.0%,.250,1.00,1.000,100.0%,-2.84,-2.84
0,2018-05-17,TEX,1.0,9,9.0,27.0,0.3,0.0,11.1%,33.3%,-22.2%,.333,5.00,.400,20.0%,10.16,11.81
1,2018-05-17,PHI,2.2,15,0.0,3.4,0.0,0.0,0.0%,6.7%,-6.7%,.385,2.25,.385,71.4%,5.41,7.27
2,2018-05-17,OAK,6.2,30,2.7,6.8,0.4,0.0,6.7%,16.7%,-10.0%,.250,1.65,.261,63.6%,4.81,7.04
3,2018-05-17,BAL,3.1,14,2.7,5.4,0.5,0.0,7.1%,14.3%,-7.1%,.167,1.20,.182,100.0%,4.36,6.34
4,2018-05-17,MIA,6.0,29,4.5,4.5,1.0,1.5,10.3%,10.3%,0.0%,.308,1.83,.318,83.3%,5.83,6.14
5,2018-05-17,LAA,3.0,18,9.0,3.0,3.0,6.0,16.7%,5.6%,11.1%,.471,3.00,.500,48.4%,10.83,6.01
6,2018-05-17,CHW,1.2,9,5.4,0.0,1.0,0.0,11.1%,0.0%,11.1%,.375,1.80,.429,75.0%,3.76,5.74
7,2018-05-17,TBR,2.1,8,3.9,0.0,1.0,3.9,12.5%,0.0%,12.5%,.125,0.43,.000,100.0%,7.88,4.43
8,2018-05-17,STL,2.0,15,9.0,4.5,2.0,4.5,13.3%,6.7%,6.7%,.500,4.00,.545,45.5%,9.16,4.31
9,2018-05-17,TOR,5.0,27,9.0,3.6,2.5,3.6,18.5%,7.4%,11.1%,.375,2.20,.412,65.2%,8.16,4.28
10,2018-05-17,SEA,3.1,15,5.4,2.7,2.0,0.0,13.3%,6.7%,6.7%,.286,1.50,.333,60.0%,2.86,3.85
11,2018-05-17,SFG,5.1,22,8.4,5.1,1.7,0.0,22.7%,13.6%,9.1%,.211,1.31,.286,71.4%,2.97,3.28
12,2018-05-17,COL,6.0,22,12.0,3.0,4.0,0.0,36.4%,9.1%,27.3%,.100,0.67,.167,100.0%,1.49,3.15
13,2018-05-17,SDP,3.1,14,8.1,0.0,3.0,0.0,21.4%,0.0%,21.4%,.214,0.90,.273,66.7%,1.36,2.85
14,2018-05-17,PIT,4.2,17,13.5,0.0,7.0,0.0,41.2%,0.0%,41.2%,.176,0.64,.300,100.0%,0.16,1.93
15,2018-05-17,DET,3.0,11,15.0,3.0,5.0,0.0,45.5%,9.1%,36.4%,.111,0.67,.200,100.0%,0.83,0.83
16,2018-05-17,LAD,1.0,5,27.0,0.0,3.0,0.0,60.0%,0.0%,60.0%,.400,2.00,1.000,100.0%,-2.84,-2.84
0,2018-05-18,BAL,2.2,14,3.4,6.8,0.5,0.0,7.1%,14.3%,-7.1%,.250,1.88,.273,80.0%,4.66,7.14
1,2018-05-18,ARI,2.0,9,4.5,4.5,1.0,0.0,11.1%,11.1%,0.0%,.250,1.50,.286,100.0%,3.66,6.96
2,2018-05-18,DET,1.2,9,0.0,10.8,0.0,0.0,0.0%,22.2%,-22.2%,.333,2.40,.286,50.0%,6.76,6.76
3,2018-05-18,TOR,2.1,9,3.9,3.9,1.0,0.0,11.1%,11.1%,0.0%,.250,1.29,.286,100.0%,3.59,6.42
4,2018-05-18,HOU,2.0,11,4.5,4.5,1.0,0.0,9.1%,9.1%,0.0%,.400,2.50,.444,100.0%,3.66,6.14
5,2018-05-18,PHI,5.0,27,5.4,5.4,1.0,5.4,11.1%,11.1%,0.0%,.435,2.60,.389,56.8%,11.56,6.07
6,2018-05-18,STL,3.0,11,3.0,0.0,1.0,6.0,9.1%,0.0%,9.1%,.182,0.67,.000,100.0%,11.16,5.80
7,2018-05-18,SFG,3.0,15,6.0,6.0,1.0,3.0,13.3%,13.3%,0.0%,.308,2.00,.300,87.0%,8.16,5.48
8,2018-05-18,CIN,4.1,21,4.2,6.2,0.7,0.0,9.5%,14.3%,-4.8%,.333,2.08,.375,77.8%,4.31,5.46
9,2018-05-18,NYY,3.0,12,6.0,3.0,2.0,0.0,16.7%,8.3%,8.3%,.182,1.00,.222,66.7%,2.83,5.03
10,2018-05-18,CLE,1.2,8,5.4,0.0,1.0,0.0,12.5%,0.0%,12.5%,.286,1.20,.286,50.0%,1.96,4.93
11,2018-05-18,ATL,3.2,11,4.9,2.5,2.0,0.0,18.2%,9.1%,9.1%,.100,0.55,.125,100.0%,2.89,4.69
12,2018-05-18,SDP,3.0,15,12.0,6.0,2.0,0.0,26.7%,13.3%,13.3%,.250,1.67,.375,100.0%,3.49,4.60
13,2018-05-18,MIN,3.2,18,9.8,2.5,4.0,2.5,22.2%,5.6%,16.7%,.438,2.18,.500,75.8%,5.34,4.05
14,2018-05-18,SEA,3.0,9,6.0,0.0,2.0,0.0,22.2%,0.0%,22.2%,.111,0.33,.143,100.0%,1.83,4.03
15,2018-05-18,BOS,5.0,20,10.8,3.6,3.0,1.8,30.0%,10.0%,20.0%,.167,1.00,.182,83.3%,4.56,3.61
16,2018-05-18,PIT,3.0,11,12.0,6.0,2.0,0.0,36.4%,18.2%,18.2%,.000,0.67,.000,100.0%,2.49,3.60
17,2018-05-18,LAA,6.1,29,9.9,2.8,3.5,1.4,24.1%,6.9%,17.2%,.333,1.74,.421,72.9%,3.95,3.46
18,2018-05-18,MIL,3.1,13,10.8,0.0,4.0,2.7,30.8%,0.0%,30.8%,.231,0.90,.250,62.5%,4.66,3.24
19,2018-05-18,MIA,2.0,6,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.167,0.50,.167,100.0%,3.16,3.16
20,2018-05-18,TEX,5.1,21,6.7,1.7,4.0,0.0,19.1%,4.8%,14.3%,.200,0.94,.250,100.0%,2.22,3.15
21,2018-05-18,KCR,3.2,13,9.8,2.5,4.0,0.0,30.8%,7.7%,23.1%,.091,0.55,.125,100.0%,1.80,3.15
22,2018-05-18,TBR,2.1,11,15.4,7.7,2.0,3.9,36.4%,18.2%,18.2%,.222,1.71,.250,100.0%,7.88,3.01
23,2018-05-18,CHW,7.0,27,7.7,0.0,6.0,1.3,22.2%,0.0%,22.2%,.259,1.00,.300,53.6%,3.30,2.63
24,2018-05-18,COL,2.1,8,15.4,3.9,4.0,0.0,50.0%,12.5%,37.5%,.000,0.43,.000,100.0%,1.02,1.73
25,2018-05-18,OAK,8.0,31,16.9,3.4,5.0,0.0,48.4%,9.7%,38.7%,.143,0.88,.308,85.7%,0.54,1.57
26,2018-05-18,NYM,2.0,6,13.5,0.0,3.0,0.0,50.0%,0.0%,50.0%,.000,0.00,.000,100.0%,0.16,0.99
27,2018-05-18,CHC,3.0,11,21.0,6.0,3.5,0.0,63.6%,18.2%,45.5%,.000,0.67,.000,100.0%,0.49,0.49
0,2018-05-19,MIA,2.0,11,0.0,9.0,0.0,9.0,0.0%,18.2%,-18.2%,.444,3.00,.286,62.5%,19.16,9.46
1,2018-05-19,BAL,2.0,9,0.0,13.5,0.0,0.0,0.0%,33.3%,-33.3%,.167,2.00,.167,50.0%,7.66,9.31
2,2018-05-19,CLE,2.0,9,9.0,0.0,2.0,9.0,22.2%,0.0%,22.2%,.333,1.50,.200,100.0%,14.16,6.94
3,2018-05-19,ARI,3.0,15,3.0,0.0,1.0,3.0,6.7%,0.0%,6.7%,.429,2.00,.385,65.2%,6.83,6.90
4,2018-05-19,TOR,3.2,18,9.8,7.4,1.3,2.5,22.2%,16.7%,5.6%,.267,1.91,.300,35.7%,6.98,6.59
5,2018-05-19,OAK,4.0,16,6.8,6.8,1.0,0.0,18.8%,18.8%,0.0%,.077,1.00,.100,100.0%,3.91,6.39
6,2018-05-19,WSN,4.0,19,6.8,4.5,1.5,2.3,15.8%,10.5%,5.3%,.375,2.00,.385,60.6%,6.41,6.05
7,2018-05-19,TEX,3.1,14,5.4,5.4,1.0,2.7,14.3%,14.3%,0.0%,.167,1.20,.111,100.0%,7.66,5.25
8,2018-05-19,HOU,4.0,13,6.8,4.5,1.5,2.3,23.1%,15.4%,7.7%,.091,0.75,.000,100.0%,6.41,5.23
9,2018-05-19,LAD,12.0,47,6.8,3.0,2.3,0.0,19.1%,8.5%,10.6%,.146,0.83,.188,66.7%,3.16,5.09
10,2018-05-19,SDP,1.2,6,5.4,0.0,1.0,0.0,16.7%,0.0%,16.7%,.167,0.60,.200,100.0%,1.96,4.93
11,2018-05-19,DET,3.0,15,9.0,6.0,1.5,0.0,20.0%,13.3%,6.7%,.333,2.00,.400,50.0%,3.16,4.81
12,2018-05-19,CIN,10.0,45,8.1,4.5,1.8,0.9,20.0%,11.1%,8.9%,.289,1.60,.333,68.5%,4.16,4.68
13,2018-05-19,TBR,8.0,29,5.6,1.1,5.0,1.1,17.2%,3.5%,13.8%,.214,0.88,.227,71.4%,3.91,4.14
14,2018-05-19,PHI,4.1,17,6.2,0.0,3.0,2.1,17.6%,0.0%,17.6%,.235,0.92,.231,76.9%,4.78,4.06
15,2018-05-19,KCR,5.0,20,5.4,0.0,3.0,5.4,15.0%,0.0%,15.0%,.350,1.40,.286,100.0%,9.76,3.94
16,2018-05-19,LAA,3.0,13,9.0,6.0,1.5,0.0,23.1%,15.4%,7.7%,.182,1.33,.250,75.0%,3.16,3.71
17,2018-05-19,STL,4.2,20,9.6,5.8,1.7,0.0,25.0%,15.0%,10.0%,.176,1.29,.250,66.7%,2.95,3.65
18,2018-05-19,PIT,3.0,14,6.0,0.0,2.0,6.0,14.3%,0.0%,14.3%,.385,1.67,.300,90.9%,10.49,3.48
19,2018-05-19,CHC,7.0,29,11.6,6.4,1.8,0.0,31.0%,17.2%,13.8%,.167,1.29,.267,88.9%,2.73,3.44
20,2018-05-19,ATL,3.0,10,3.0,0.0,1.0,0.0,10.0%,0.0%,10.0%,.100,0.33,.111,100.0%,2.49,3.04
21,2018-05-19,COL,4.1,22,16.6,2.1,8.0,2.1,36.4%,4.5%,31.8%,.381,2.08,.583,65.8%,3.16,2.83
22,2018-05-19,MIN,4.0,14,9.0,2.3,4.0,2.3,28.6%,7.1%,21.4%,.231,1.00,.250,100.0%,5.16,2.74
23,2018-05-19,BOS,3.0,9,12.0,0.0,4.0,0.0,44.4%,0.0%,44.4%,.000,0.00,.000,100.0%,0.49,2.70
24,2018-05-19,NYY,3.0,10,12.0,3.0,4.0,0.0,40.0%,10.0%,30.0%,.111,0.67,.200,100.0%,1.49,2.60
25,2018-05-19,NYM,5.0,17,12.6,0.0,7.0,0.0,41.2%,0.0%,41.2%,.118,0.40,.200,100.0%,0.36,2.01
26,2018-05-19,CHW,3.0,10,15.0,0.0,5.0,0.0,50.0%,0.0%,50.0%,.100,0.33,.200,100.0%,-0.17,1.48
27,2018-05-19,SFG,4.0,14,11.3,2.3,5.0,0.0,35.7%,7.1%,28.6%,.077,0.50,.125,100.0%,1.41,1.41
28,2018-05-19,MIL,5.0,17,16.2,3.6,4.5,0.0,52.9%,11.8%,41.2%,.133,0.80,.333,100.0%,0.76,0.76
0,2018-05-20,CLE,0.1,2,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.500,3.00,.500,100.0%,3.16,13.07
1,2018-05-20,SDP,3.1,18,2.7,8.1,0.3,0.0,5.6%,16.7%,-11.1%,.231,1.80,.231,85.7%,6.16,10.12
2,2018-05-20,COL,2.2,16,3.4,6.8,0.5,6.8,6.3%,12.5%,-6.3%,.500,3.38,.455,80.7%,14.41,9.00
3,2018-05-20,MIA,3.1,22,5.4,13.5,0.4,0.0,9.1%,22.7%,-13.6%,.438,3.60,.467,33.3%,6.46,8.44
4,2018-05-20,CIN,3.0,16,3.0,12.0,0.3,0.0,6.3%,25.0%,-18.8%,.273,2.33,.273,71.4%,6.49,8.15
5,2018-05-20,TBR,6.2,31,5.4,8.1,0.7,1.4,12.9%,19.4%,-6.5%,.190,1.50,.158,62.5%,7.06,8.08
6,2018-05-20,TOR,5.0,26,5.4,5.4,1.0,1.8,11.5%,11.5%,0.0%,.238,1.60,.210,45.5%,6.36,7.72
7,2018-05-20,KCR,4.0,20,6.8,4.5,1.5,4.5,15.0%,10.0%,5.0%,.333,2.00,.308,76.9%,9.66,6.46
8,2018-05-20,OAK,2.0,11,13.5,13.5,1.0,4.5,27.3%,27.3%,0.0%,.250,2.50,.250,83.3%,11.16,6.31
9,2018-05-20,STL,1.1,6,6.8,13.5,0.5,0.0,16.7%,33.3%,-16.7%,.000,1.50,.000,100.0%,6.16,6.16
10,2018-05-20,WSN,2.1,11,7.7,7.7,1.0,3.9,18.2%,18.2%,0.0%,.222,1.71,.167,0.0%,9.59,6.14
11,2018-05-20,BAL,3.1,17,10.8,8.1,1.3,0.0,23.5%,17.6%,5.9%,.286,2.10,.400,100.0%,3.46,5.94
12,2018-05-20,ATL,4.0,20,9.0,6.8,1.3,4.5,20.0%,15.0%,5.0%,.294,2.00,.273,96.2%,9.91,5.89
13,2018-05-20,DET,2.0,11,4.5,0.0,1.0,4.5,9.1%,0.0%,9.1%,.455,2.50,.444,55.6%,8.66,5.46
14,2018-05-20,MIL,3.2,15,12.3,7.4,1.7,0.0,33.3%,20.0%,13.3%,.167,1.36,.286,60.0%,2.89,3.79
15,2018-05-20,ARI,3.0,15,6.0,0.0,2.0,6.0,13.3%,0.0%,13.3%,.400,2.00,.364,93.8%,10.49,3.48
16,2018-05-20,BOS,3.1,14,8.1,0.0,3.0,0.0,21.4%,0.0%,21.4%,.286,1.20,.364,100.0%,1.36,3.34
17,2018-05-20,TEX,3.0,10,12.0,0.0,4.0,0.0,40.0%,0.0%,40.0%,.200,0.67,.333,100.0%,0.49,3.25
18,2018-05-20,PIT,3.0,15,6.0,0.0,2.0,0.0,13.3%,0.0%,13.3%,.333,1.67,.385,20.0%,1.83,2.93
19,2018-05-20,HOU,2.0,8,9.0,0.0,2.0,0.0,25.0%,0.0%,25.0%,.250,1.00,.333,50.0%,1.16,2.81
20,2018-05-20,LAA,1.1,6,20.3,6.8,3.0,0.0,50.0%,16.7%,33.3%,.200,1.50,.500,100.0%,0.91,2.15
21,2018-05-20,SFG,4.2,20,17.4,3.9,4.5,0.0,45.0%,10.0%,35.0%,.278,1.50,.556,85.7%,0.59,2.01
22,2018-05-20,PHI,2.0,9,9.0,0.0,2.0,0.0,22.2%,0.0%,22.2%,.333,1.50,.429,66.7%,1.16,1.99
23,2018-05-20,SEA,5.2,18,11.1,0.0,7.0,0.0,38.9%,0.0%,38.9%,.167,0.53,.273,100.0%,0.69,1.86
24,2018-05-20,LAD,3.0,12,18.0,6.0,3.0,0.0,50.0%,16.7%,33.3%,.100,1.00,.250,100.0%,1.16,1.16
25,2018-05-20,CHW,1.0,3,18.0,0.0,2.0,0.0,66.7%,0.0%,66.7%,.000,0.00,.000,100.0%,-0.84,0.81
26,2018-05-20,NYY,1.0,3,18.0,0.0,2.0,0.0,66.7%,0.0%,66.7%,.000,0.00,.000,100.0%,-0.84,0.81
27,2018-05-20,MIN,3.1,12,18.9,0.0,7.0,0.0,58.3%,0.0%,58.3%,.167,0.60,.400,100.0%,-1.04,0.45
28,2018-05-20,CHC,3.0,10,18.0,0.0,6.0,0.0,60.0%,0.0%,60.0%,.100,0.33,.250,100.0%,-0.84,-0.84
29,2018-05-20,NYM,2.0,6,18.0,0.0,4.0,0.0,66.7%,0.0%,66.7%,.000,0.00,.000,100.0%,-0.84,-0.84
0,2018-05-21,MIN,1.0,3,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,3.16,8.12
1,2018-05-21,LAD,2.0,9,4.5,9.0,0.5,0.0,11.1%,22.2%,-11.1%,.143,1.50,.167,66.7%,5.16,6.81
2,2018-05-21,DET,3.0,14,9.0,12.0,0.8,0.0,21.4%,28.6%,-7.1%,.125,1.67,.143,60.0%,5.16,6.26
3,2018-05-21,MIA,3.0,15,3.0,3.0,1.0,0.0,6.7%,6.7%,0.0%,.286,1.67,.308,80.0%,3.49,5.70
4,2018-05-21,SDP,4.0,21,4.5,4.5,1.0,4.5,9.5%,9.5%,0.0%,.421,2.50,.400,83.3%,10.16,5.31
5,2018-05-21,NYY,4.0,15,6.8,2.3,3.0,2.3,20.0%,6.7%,13.3%,.143,0.75,.100,100.0%,5.66,5.30
6,2018-05-21,NYM,4.0,17,6.8,6.8,1.0,0.0,17.6%,17.6%,0.0%,.214,1.50,.273,100.0%,3.91,5.15
7,2018-05-21,ATL,2.0,9,9.0,4.5,2.0,4.5,22.2%,11.1%,11.1%,.250,1.50,.200,62.5%,9.16,4.31
8,2018-05-21,TEX,3.2,17,9.8,4.9,2.0,2.5,23.5%,11.8%,11.8%,.286,1.64,.300,43.5%,6.16,3.97
9,2018-05-21,PHI,2.0,7,9.0,0.0,2.0,0.0,28.6%,0.0%,28.6%,.143,0.50,.200,100.0%,1.16,3.64
10,2018-05-21,COL,2.0,6,9.0,4.5,2.0,0.0,33.3%,16.7%,16.7%,.200,1.00,.333,100.0%,2.66,3.49
11,2018-05-21,BAL,4.0,16,11.3,4.5,2.5,0.0,31.3%,12.5%,18.8%,.143,1.00,.222,100.0%,2.16,3.40
12,2018-05-21,ARI,2.0,7,9.0,0.0,2.0,0.0,28.6%,0.0%,28.6%,.143,0.50,.200,100.0%,1.16,2.81
13,2018-05-21,MIL,3.0,10,9.0,3.0,3.0,0.0,30.0%,10.0%,20.0%,.000,0.33,.000,100.0%,2.16,2.71
14,2018-05-21,CHW,3.0,10,15.0,3.0,5.0,0.0,50.0%,10.0%,40.0%,.000,0.33,.000,100.0%,0.83,1.38
15,2018-05-21,WSN,2.0,8,13.5,0.0,3.0,0.0,37.5%,0.0%,37.5%,.250,1.00,.400,100.0%,0.16,0.99
16,2018-05-21,KCR,2.1,8,19.3,0.0,5.0,3.9,62.5%,0.0%,62.5%,.125,0.43,.000,100.0%,4.45,-0.42
0,2018-05-22,STL,2.0,12,4.5,13.5,0.3,0.0,8.3%,25.0%,-16.7%,.333,3.00,.375,66.7%,6.66,9.96
1,2018-05-22,CIN,3.0,14,3.0,9.0,0.3,3.0,7.1%,21.4%,-14.3%,.273,2.00,.222,100.0%,9.83,7.70
2,2018-05-22,TOR,2.0,7,4.5,0.0,1.0,0.0,14.3%,0.0%,14.3%,.167,0.50,.167,0.0%,2.16,6.29
3,2018-05-22,TBR,6.1,25,4.3,4.3,1.0,1.4,12.0%,12.0%,0.0%,.190,1.11,.176,100.0%,6.16,5.93
4,2018-05-22,CHC,6.1,30,5.7,5.7,1.0,0.0,13.3%,13.3%,0.0%,.269,1.74,.318,45.5%,3.79,5.88
5,2018-05-22,MIA,2.1,8,0.0,3.9,0.0,0.0,0.0%,12.5%,-12.5%,.143,0.86,.143,100.0%,4.45,5.86
6,2018-05-22,NYM,3.0,13,6.0,6.0,1.0,3.0,15.4%,15.4%,0.0%,.182,1.33,.125,76.9%,8.16,5.48
7,2018-05-22,SFG,4.0,21,9.0,9.0,1.0,0.0,19.1%,19.1%,0.0%,.375,2.50,.462,40.0%,4.16,5.40
8,2018-05-22,NYY,4.1,18,12.5,10.4,1.2,0.0,33.3%,27.8%,5.6%,.167,1.62,.286,100.0%,3.85,5.00
9,2018-05-22,CLE,3.0,13,9.0,3.0,3.0,3.0,23.1%,7.7%,15.4%,.250,1.33,.250,100.0%,6.49,4.91
10,2018-05-22,MIL,4.0,13,9.0,6.8,1.3,0.0,30.8%,23.1%,7.7%,.100,1.00,.167,100.0%,3.41,4.65
11,2018-05-22,COL,3.0,12,6.0,0.0,2.0,6.0,16.7%,0.0%,16.7%,.250,1.00,.125,0.0%,10.49,4.58
12,2018-05-22,HOU,3.0,12,6.0,3.0,2.0,0.0,16.7%,8.3%,8.3%,.273,1.33,.333,100.0%,2.83,4.48
13,2018-05-22,SDP,2.1,10,7.7,3.9,2.0,0.0,20.0%,10.0%,10.0%,.222,1.29,.286,66.7%,2.73,4.15
14,2018-05-22,TEX,2.0,9,4.5,0.0,1.0,4.5,11.1%,0.0%,11.1%,.333,1.50,.286,62.5%,8.66,3.81
15,2018-05-22,BOS,1.1,7,13.5,6.8,2.0,0.0,28.6%,14.3%,14.3%,.333,2.25,.500,100.0%,2.41,3.65
16,2018-05-22,BAL,1.2,10,16.2,5.4,3.0,0.0,30.0%,10.0%,20.0%,.500,3.00,.667,40.0%,1.36,3.34
17,2018-05-22,LAD,5.0,18,10.8,1.8,6.0,0.0,33.3%,5.6%,27.8%,.118,0.60,.182,66.7%,1.36,3.01
18,2018-05-22,DET,4.0,18,9.0,0.0,4.0,0.0,22.2%,0.0%,22.2%,.333,1.50,.429,33.3%,1.16,2.81
19,2018-05-22,ARI,2.2,8,10.1,0.0,3.0,0.0,37.5%,0.0%,37.5%,.143,0.38,.200,100.0%,0.91,2.77
20,2018-05-22,LAA,3.0,9,9.0,3.0,3.0,0.0,33.3%,11.1%,22.2%,.000,0.33,.000,100.0%,2.16,2.71
21,2018-05-22,SEA,3.1,11,10.8,0.0,4.0,0.0,36.4%,0.0%,36.4%,.091,0.30,.143,100.0%,0.76,2.25
22,2018-05-22,ATL,3.1,12,10.8,0.0,4.0,0.0,33.3%,0.0%,33.3%,.250,0.90,.375,100.0%,0.76,2.25
23,2018-05-22,PHI,4.2,17,9.6,0.0,5.0,0.0,29.4%,0.0%,29.4%,.235,0.86,.333,75.0%,1.02,2.08
24,2018-05-22,WSN,3.2,11,12.3,0.0,5.0,0.0,45.5%,0.0%,45.5%,.182,0.55,.333,100.0%,0.43,1.33
25,2018-05-22,KCR,2.0,7,9.0,0.0,2.0,0.0,28.6%,0.0%,28.6%,.286,1.00,.400,100.0%,1.16,1.16
26,2018-05-22,CHW,2.0,9,18.0,4.5,4.0,0.0,44.4%,11.1%,33.3%,.250,1.50,.500,100.0%,0.66,0.66
27,2018-05-22,PIT,2.0,8,18.0,0.0,4.0,0.0,50.0%,0.0%,50.0%,.167,0.50,.333,50.0%,0.66,0.66
28,2018-05-22,OAK,3.0,13,21.0,6.0,3.5,0.0,53.8%,15.4%,38.5%,.182,1.33,.500,75.0%,0.49,0.49
29,2018-05-22,MIN,2.1,9,15.4,0.0,4.0,0.0,44.4%,0.0%,44.4%,.222,0.86,.400,100.0%,-0.27,-0.27
0,2018-05-23,TOR,4.0,22,9.0,9.0,1.0,0.0,18.2%,18.2%,0.0%,.389,2.75,.500,54.5%,4.16,6.23
1,2018-05-23,PIT,6.0,29,7.5,6.0,1.3,0.0,17.2%,13.8%,3.5%,.261,1.67,.316,72.7%,3.99,6.20
2,2018-05-23,OAK,2.0,9,9.0,9.0,1.0,0.0,22.2%,22.2%,0.0%,.286,2.00,.400,100.0%,4.16,5.81
3,2018-05-23,SFG,3.1,12,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.083,0.30,.083,100.0%,3.16,5.64
