,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,source,qp_match,fit,hand,qp,concat
1687,531,959,V,MIA,WCHEN-L,0,2,0,0,0,0,0,1,0,3,125,118.0,+1.5(-185),7.5,-120,7.5,-115,WCHEN,WChen,100.0,L,Wei-Yin Chen,531959WCHEN-L
1688,531,960,H,SDG,JLYLES-R,2,2,0,0,3,0,0,1,x,8,-140,-133.0,-1.5(+160),7.5,100,7.5,-105,JLYLES,JLyles,100.0,R,Jordan Lyles,531960JLYLES-R
1689,531,961,V,LAA,AHEANEY-L,0,0,0,0,1,0,0,1,0,2,-220,-200.0,-1.5(-137),9.5,-110,10.0,105,AHEANEY,AHeaney,100.0,L,Andrew Heaney,531961AHEANEY-L
1690,531,962,H,DET,RCARPENTER-L,5,0,0,0,0,1,0,0,x,6,195,175.0,+1.5(+117),9.5,-110,10.0,-125,,,,,,531962RCARPENTER-L
1691,531,963,V,TAM,RSTANEK-R,0,0,0,0,0,0,0,0,3,3,125,127.0,+1.5(-180),8.0,-101,8.0,-105,,,,,,531963RSTANEK-R
1692,531,964,H,OAK,DMENGDEN-R,0,3,0,0,0,0,2,2,x,7,-140,-142.0,-1.5(+155),8.0,-119,8.0,-115,DMENGDEN,DMengden,100.0,R,Daniel Mengden,531964DMENGDEN-R
1693,531,967,V,BOS,DPOMERANZ-L,0,0,2,0,0,0,0,0,0,2,180,175.0,+1.5(-115),9.0,-110,8.5,-110,DPOMERANZ,DPomeranz,100.0,L,Drew Pomeranz,531967DPOMERANZ-L
1694,531,968,H,HOU,LMCCULLERSJR.-R,2,0,0,2,0,0,0,0,x,4,-205,-200.0,-1.5(-105),9.0,-110,8.5,-110,LMCCULLERSJR.,LMcCullers,100.0,R,Lance McCullers Jr.,531968LMCCULLERSJR.-R
1695,531,969,V,CLE,SBIEBER-R,3,0,0,5,0,0,0,1,0,9,-125,-124.0,-1.5(+120),9.0,-110,9.5,-115,SBIEBER,SBieber,100.0,R,Shane Bieber,531969SBIEBER-R
1696,531,970,H,MIN,JODORIZZI-R,0,0,0,0,2,2,4,0,0,8,110,114.0,+1.5(-140),9.0,-110,9.5,-105,JODORIZZI,JOdorizzi,100.0,R,Jake Odorizzi,531970JODORIZZI-R
1697,531,971,V,TEX,MMINOR-L,0,0,0,1,0,0,0,0,0,1,160,125.0,+1.5(-168),8.5,100,7.5,-119,MMINOR,MMinor,100.0,L,Mike Minor,531971MMINOR-L
1698,531,972,H,SEA,WLEBLANC-L,1,0,2,0,2,0,1,0,x,6,-180,-140.0,-1.5(+146),8.5,-120,7.5,-101,WLEBLANC,WLeBlanc,100.0,L,Wade LeBlanc,531972WLEBLANC-L
1699,531,901,V,CUB,TCHATWOOD-R,0,0,0,0,0,0,3,3,1,7,-140,-103.0,-1.5(+148),8.5,-110,8.5,-119,TCHATWOOD,TChatwood,100.0,R,Tyler Chatwood,531901TCHATWOOD-R
1700,601,902,H,NYM,ZWHEELER-R,0,0,2,0,0,0,0,2,0,4,125,-107.0,+1.5(-170),8.5,-110,8.5,-101,ZWHEELER,ZWheeler,100.0,R,Zack Wheeler,601902ZWHEELER-R
1701,601,903,V,WAS,SSTRASBURG-R,0,0,0,0,0,0,0,0,0,0,-140,-138.0,-1.5(+117),8.5,100,8.0,-105,SSTRASBURG,SStrasburg,100.0,R,Stephen Strasburg,601903SSTRASBURG-R
1702,601,904,H,ATL,MFOLTYNEWICZ-R,0,0,0,0,0,0,4,0,x,4,125,123.0,+1.5(-137),8.5,-120,8.0,-115,MFOLTYNEWICZ,MFoltynewicz,100.0,R,Mike Foltynewicz,601904MFOLTYNEWICZ-R
1703,601,905,V,PIT,JTAILLON-R,0,0,1,0,1,0,0,2,0,4,140,-101.0,+1.5(-215),8.0,-115,8.0,-105,JTAILLON,JTaillon,100.0,R,Jameson Taillon,601905JTAILLON-R
1704,601,906,H,STL,MMIKOLAS-R,0,0,0,0,0,0,0,0,0,0,-155,-109.0,-1.5(+180),8.0,-105,8.0,-115,MMIKOLAS,MMikolas,100.0,R,Miles Mikolas,601906MMIKOLAS-R
1705,601,907,V,LAD,SALEXANDER-L,2,0,0,3,0,4,0,0,2,11,-120,-105.0,-1.5(+146),11.0,-110,11.5,-118,,,,,,601907SALEXANDER-L
1706,601,908,H,COL,TANDERSON-L,1,3,0,1,1,0,1,0,1,8,110,-105.0,+1.5(-168),11.0,-110,11.5,-102,TANDERSON,TAnderson,100.0,L,Tyler Anderson,601908TANDERSON-L
1707,601,909,V,MIA,EHERNANDEZ-R,0,0,0,0,0,0,1,0,0,1,155,130.0,+1.5(-160),8.5,-110,9.0,-106,EHERNANDEZ,EHernandez,100.0,R,Elieser Hernandez,601909EHERNANDEZ-R
1708,601,910,H,ARI,CBUCHHOLZ-R,1,2,2,0,3,0,0,1,x,9,-175,-145.0,-1.5(+140),8.5,-110,9.0,-114,CBUCHHOLZ,CBuchholz,100.0,R,Clay Buchholz,601910CBUCHHOLZ-R
1709,601,911,V,CIN,TMAHLE-R,0,0,1,3,1,0,2,0,0,7,-117,-117.0,-1.5(+143),8.0,-105,8.0,-120,TMAHLE,TMahle,100.0,R,Tyler Mahle,601911TMAHLE-R
1710,601,912,H,SDG,WLOCKETT-R,0,0,0,0,0,0,0,0,2,2,107,107.0,+1.5(-163),8.0,-115,8.0,100,,,,,,601912WLOCKETT-R
1711,601,913,V,PHI,NPIVETTA-R,0,0,0,0,0,0,0,0,0,0,-115,113.0,+1.5(-200),8.5,100,8.0,-110,NPIVETTA,NPivetta,100.0,R,Nick Pivetta,601913NPIVETTA-R
1712,601,914,H,SFO,CSTRATTON-R,1,1,0,1,0,0,1,0,x,4,105,-128.0,-1.5(+170),8.5,-120,8.0,-110,CSTRATTON,CStratton,100.0,R,Chris Stratton,601914CSTRATTON-R
1713,601,915,V,NYY,SGRAY-R,0,0,1,0,1,1,1,0,0,4,-180,-180.0,-1.5(-125),9.5,-110,10.5,-101,SGRAY,SGray,100.0,R,Sonny Gray,601915SGRAY-R
1714,601,916,H,BAL,ACASHNER-R,1,0,0,0,0,0,0,0,0,1,160,160.0,+1.5(+105),9.5,-110,10.5,-119,ACASHNER,ACashner,100.0,R,Andrew Cashner,601916ACASHNER-R
1715,601,917,V,TOR,JGARCIA-L,0,0,0,0,0,2,0,0,0,2,105,-310.0,-1.5(+144),9.0,-120,9.0,-117,JGARCIA,JGarcia,100.0,L,Jaime Garcia,601917JGARCIA-L
1717,601,918,H,DET,BHARDY-L,0,4,0,0,0,0,1,0,x,5,-115,100.0,+1.5(-165),9.0,100,9.0,-103,BHARDY,BHardy,100.0,L,Blaine Hardy,601918BHARDY-L
1718,601,919,V,BOS,CSALE-L,0,1,0,2,0,0,0,0,0,3,115,111.0,+1.5(-205),7.5,108,7.0,110,CSALE,CSale,100.0,L,Chris Sale,601919CSALE-L
1719,601,920,H,HOU,GCOLE-R,2,0,2,0,0,0,0,3,x,7,-130,-121.0,-1.5(+172),7.5,-128,7.0,-130,GCOLE,GCole,100.0,R,Gerrit Cole,601920GCOLE-R
1720,601,921,V,CLE,CCARRASCO-R,0,0,2,0,0,2,0,0,0,4,-125,-124.0,-1.5(+130),8.5,-110,8.5,-111,CCARRASCO,CCarrasco,100.0,R,Carlos Carrasco,601921CCARRASCO-R
1721,601,922,H,MIN,JBERRIOS-R,3,1,0,2,0,0,1,0,x,7,110,114.0,+1.5(-150),8.5,-110,8.5,-109,JBERRIOS,JBerrios,100.0,R,Jose Berrios,601922JBERRIOS-R
1722,601,923,V,OAK,FMONTAS-R,0,1,7,0,0,1,0,0,7,16,-125,-127.0,-1.5(+123),9.0,-120,9.5,-110,FMONTAS,FMontas,100.0,R,Frankie Montas,601923FMONTAS-R
1723,601,924,H,KAN,IKENNEDY-R,0,0,0,0,0,0,0,0,0,0,110,112.0,+1.5(-143),9.0,100,9.5,-110,IKENNEDY,IKennedy,100.0,R,Ian Kennedy,601924IKENNEDY-R
1724,601,925,V,TEX,BCOLON-R,0,0,0,0,0,0,0,0,0,0,150,155.0,+1.5(-135),8.5,-110,8.5,-110,BCOLON,BColon,100.0,R,Bartolo Colon,601925BCOLON-R
1725,601,926,H,LAA,JBARRIA-R,2,2,2,0,0,0,0,0,x,6,-170,-175.0,-1.5(+115),8.5,-110,8.5,-110,JBARRIA,JBarria,100.0,R,Jaime Barria,601926JBARRIA-R
1726,601,927,V,TAM,SROMO-R,0,0,0,0,2,0,0,0,1,3,118,116.0,+1.5(-185),8.0,-120,8.0,100,,,,,,601927SROMO-R
1727,601,928,H,SEA,MLEAKE-R,0,0,1,2,0,0,0,0,0,4,-133,-131.0,-1.5(+160),8.0,100,8.0,-120,MLEAKE,MLeake,100.0,R,Mike Leake,601928MLEAKE-R
1728,601,929,V,MIL,CANDERSON-R,2,0,1,0,0,0,0,0,0,3,-155,-145.0,-1.5(+105),9.5,-110,9.0,-110,CANDERSON,CAnderson,100.0,R,Chase Anderson,601929CANDERSON-R
1729,601,930,H,CWS,HSANTIAGO-L,0,0,3,0,0,3,2,0,x,8,140,130.0,+1.5(-125),9.5,-110,9.0,-110,HSANTIAGO,HSantiago,100.0,L,Hector Santiago,601930HSANTIAGO-L
1730,602,951,V,PIT,CKUHL-R,0,0,0,0,1,0,0,0,1,2,125,139.0,+1.5(-165),9.0,100,8.5,-120,CKUHL,CKuhl,100.0,R,Chad Kuhl,602951CKUHL-R
1731,602,952,H,STL,LWEAVER-R,0,1,0,0,1,0,0,0,1,3,-140,-154.0,-1.5(+144),9.0,-120,8.5,100,LWEAVER,LWeaver,100.0,R,Luke Weaver,602952LWEAVER-R
1732,602,953,V,WAS,GGONZALEZ-L,0,2,0,0,0,0,1,0,0,5,-140,-119.0,-1.5(+140),9.0,-110,9.0,100,GGONZALEZ,GGonzalez,100.0,L,Gio Gonzalez,602953GGONZALEZ-L
1733,602,954,H,ATL,BMCCARTHY-R,0,0,0,0,3,0,0,0,0,3,125,109.0,+1.5(-160),9.0,-110,9.0,-120,BMCCARTHY,BMcCarthy,100.0,R,Brandon McCarthy,602954BMCCARTHY-R
1734,602,955,V,CUB,MMONTGOMERY-L,0,0,0,0,0,1,0,0,0,7,110,104.0,+1.5(-220),7.5,-110,7.0,-125,MMONTGOMERY,MMontgomery,100.0,L,Mike Montgomery,602955MMONTGOMERY-L
1735,602,956,H,NYM,JDEGROM-R,0,0,0,0,0,1,0,0,0,1,-120,-114.0,-1.5(+184),7.5,-110,7.0,105,JDEGROM,JdeGrom,100.0,R,Jacob deGrom,602956JDEGROM-R
1736,602,957,V,LAD,WBUEHLER-R,0,2,0,1,0,1,8,0,0,12,-140,-134.0,-1.5(+115),10.5,-120,11.0,100,WBUEHLER,WBuehler,100.0,R,Walker Buehler,602957WBUEHLER-R
1737,602,958,H,COL,GMARQUEZ-R,0,4,0,0,0,0,0,0,0,4,125,119.0,+1.5(-135),10.5,100,11.0,-120,GMARQUEZ,GMarquez,100.0,R,German Marquez,602958GMARQUEZ-R
1738,602,959,V,CIN,MHARVEY-R,0,1,0,0,0,0,0,0,1,2,-115,-101.0,+1.5(-215),8.5,-110,8.5,-110,MHARVEY,MHarvey,100.0,R,Matt Harvey,602959MHARVEY-R
1739,602,960,H,SDG,ELAUER-L,1,4,0,0,0,0,3,0,x,8,105,-109.0,-1.5(+180),8.5,-110,8.5,-110,ELAUER,ELauer,100.0,L,Eric Lauer,602960ELAUER-L
1740,602,961,V,PHI,VVELASQUEZ-R,0,0,0,0,0,0,0,0,0,0,-125,-101.0,+1.5(-225),8.5,100,7.5,-111,VVELASQUEZ,VVelasquez,100.0,R,Vince Velasquez,602961VVELASQUEZ-R
1741,602,962,H,SFO,ASUAREZ-L,0,0,0,0,0,1,0,1,x,2,110,-109.0,-1.5(+188),8.5,-120,7.5,-109,ASUAREZ,ASuarez,100.0,L,Andrew Suarez,602962ASUAREZ-L
1742,602,963,V,MIA,CSMITH-L,0,0,0,0,0,1,0,0,1,2,140,157.0,+1.5(-142),7.5,100,7.0,-101,CSMITH,CSmith,100.0,L,Caleb Smith,602963CSMITH-L
1743,602,964,H,ARI,ZGREINKE-R,1,2,2,0,1,0,0,0,x,6,-155,-177.0,-1.5(+122),7.5,-120,7.0,-119,ZGREINKE,ZGreinke,100.0,R,Zack Greinke,602964ZGREINKE-R
1744,602,965,V,OAK,TCAHILL-R,0,0,1,1,0,0,1,1,0,4,-145,-150.0,-1.5(+105),9.0,100,9.0,-104,TCAHILL,TCahill,100.0,R,Trevor Cahill,602965TCAHILL-R
1745,602,966,H,KAN,JHAMMEL-R,2,2,0,0,0,0,0,1,x,5,130,135.0,+1.5(-125),9.0,-120,9.0,-116,JHAMMEL,JHammel,100.0,R,Jason Hammel,602966JHAMMEL-R
1746,602,967,V,NYY,MTANAKA-R,0,2,2,0,0,2,0,2,0,8,-190,-190.0,-1.5(-125),9.5,100,9.0,-115,MTANAKA,MTanaka,100.0,R,Masahiro Tanaka,602967MTANAKA-R
1747,602,968,H,BAL,KGAUSMAN-R,1,0,1,0,0,2,0,0,1,5,170,170.0,+1.5(+105),9.5,-120,9.0,-105,KGAUSMAN,KGausman,100.0,R,Kevin Gausman,602968KGAUSMAN-R
1748,602,969,V,CLE,TBAUER-R,0,1,0,0,0,0,0,0,0,1,-155,-171.0,-1.5(-119),9.0,-101,8.5,-110,TBAUER,TBauer,100.0,R,Trevor Bauer,602969TBAUER-R
1749,602,970,H,MIN,LLYNN-R,0,0,3,0,0,4,0,0,x,7,140,151.0,+1.5(-102),9.0,-119,8.5,-110,LLYNN,LLynn,100.0,R,Lance Lynn,602970LLYNN-R
1750,602,971,V,TOR,JHAPP-L,0,0,2,0,2,0,0,0,0,4,-120,-137.0,-1.5(+120),8.5,-120,9.0,-105,JHAPP,JHapp,100.0,L,J.A. Happ,602971JHAPP-L
1751,602,972,H,DET,MBOYD-L,1,0,1,0,2,0,0,3,x,7,110,122.0,+1.5(-140),8.5,100,9.0,-115,MBOYD,MBoyd,100.0,L,Matthew Boyd,602972MBOYD-L
1752,602,973,V,BOS,DPRICE-L,1,0,0,0,0,1,3,0,0,5,145,175.0,+1.5(-121),7.5,-110,7.5,-101,DPRICE,DPrice,100.0,L,David Price,602973DPRICE-L
1753,602,974,H,HOU,JVERLANDER-R,0,1,2,0,0,0,0,1,0,4,-165,-195.0,-1.5(+101),7.5,-110,7.5,-119,JVERLANDER,JVerlander,100.0,R,Justin Verlander,602974JVERLANDER-R
1754,602,975,V,TEX,CHAMELS-L,0,0,0,0,0,0,1,0,1,3,140,158.0,+1.5(-140),8.0,-110,8.5,-106,CHAMELS,CHamels,100.0,L,Cole Hamels,602975CHAMELS-L
1755,602,976,H,LAA,GRICHARDS-R,1,0,0,0,0,1,0,0,0,2,-160,-178.0,-1.5(+120),8.0,-110,8.5,-114,GRICHARDS,GRichards,100.0,R,Garrett Richards,602976GRICHARDS-R
1756,602,977,V,TAM,CARCHER-R,0,0,0,0,0,1,0,0,0,1,110,111.0,+1.5(-205),8.0,100,8.0,100,CARCHER,CArcher,100.0,R,Chris Archer,602977CARCHER-R
1757,602,978,H,SEA,MGONZALES-L,0,0,2,0,0,1,0,0,x,3,-120,-121.0,-1.5(+172),8.0,-120,8.0,-120,MGONZALES,MGonzales,100.0,L,Marco Gonzales,602978MGONZALES-L
1758,602,979,V,MIL,JCHACIN-R,0,0,1,0,0,0,1,3,0,5,-145,-155.0,-1.5(-105),9.0,-110,9.0,-107,JCHACIN,JChacin,100.0,R,Jhoulys Chacin,602979JCHACIN-R
1759,602,980,H,CWS,JSHIELDS-R,0,0,0,0,0,0,0,0,0,0,130,140.0,+1.5(-115),9.0,-110,9.0,-113,JSHIELDS,JShields,100.0,R,James Shields,602980JSHIELDS-R
1760,603,901,V,CUB,JLESTER-L,0,0,0,0,0,0,2,0,0,2,-155,-161.0,-1.5(+100),8.0,-110,7.5,-103,JLESTER,JLester,100.0,L,Jon Lester,603901JLESTER-L
1761,603,902,H,NYM,SMATZ-L,0,0,0,0,0,0,0,0,0,0,140,141.0,+1.5(-120),8.0,-110,7.5,-117,SMATZ,SMatz,100.0,L,Steven Matz,603902SMATZ-L
1762,603,903,V,WAS,JHELLICKSON-R,0,0,2,0,0,0,0,0,0,2,-125,114.0,+1.5(-185),9.0,-120,9.5,-103,JHELLICKSON,JHellickson,100.0,R,Jeremy Hellickson,603903JHELLICKSON-R
1763,603,904,H,ATL,ASANCHEZ-R,1,0,0,0,0,0,1,0,2,4,110,-124.0,-1.5(+160),9.0,100,9.5,-117,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,603904ASANCHEZ-R
1765,603,905,V,PIT,NKINGHAM-R,0,0,0,0,0,0,0,0,0,0,135,109.0,+1.5(-205),8.5,100,8.5,-110,NKINGHAM,NKingham,100.0,R,Nick Kingham,603905NKINGHAM-R
1766,603,906,H,STL,MWACHA-R,4,0,0,0,0,0,0,1,x,5,-150,-119.0,-1.5(+172),8.5,-120,8.5,-110,MWACHA,MWacha,100.0,R,Michael Wacha,603906MWACHA-R
1767,603,907,V,LAD,AWOOD-L,0,1,3,0,0,3,0,0,3,10,-135,-145.0,-1.5(+101),11.0,-111,12.0,-105,AWOOD,AWood,100.0,L,Alex Wood,603907AWOOD-L
1768,603,908,H,COL,CBETTIS-R,4,2,0,0,0,0,1,0,0,7,120,130.0,+1.5(-121),11.0,-109,12.0,-115,CBETTIS,CBettis,100.0,R,Chad Bettis,603908CBETTIS-R
1769,603,909,V,PHI,JARRIETA-R,0,0,1,0,0,0,0,0,0,1,-129,104.0,+1.5(-215),8.0,100,8.0,-105,JARRIETA,JArrieta,100.0,R,Jake Arrieta,603909JARRIETA-R
1770,603,910,H,SFO,DRODRIGUEZ-R,0,0,0,0,0,5,0,1,x,6,114,-114.0,-1.5(+180),8.0,-120,8.0,-115,DRODRIGUEZ,DRodriguez,100.0,R,Dereck Rodriguez,603910DRODRIGUEZ-R
1771,603,911,V,MIA,DSTRAILY-R,0,0,0,0,0,0,0,0,1,1,120,117.0,+1.5(-180),8.5,-132,9.0,-110,DSTRAILY,DStraily,100.0,R,Dan Straily,603911DSTRAILY-R
1772,603,912,H,ARI,MKOCH-R,0,0,0,0,1,0,2,3,x,6,-135,-132.0,-1.5(+155),8.5,112,9.0,-110,MKOCH,MKoch,100.0,R,Matt Koch,603912MKOCH-R
1773,603,913,V,CIN,LCASTILLO-R,0,1,0,0,1,0,0,1,0,3,110,-109.0,-1.5(+148),7.5,100,7.5,-101,LCASTILLO,LCastillo,100.0,R,Luis Castillo,603913LCASTILLO-R
1774,603,914,H,SDG,TROSS-R,0,0,0,0,4,1,0,1,x,6,-125,-101.0,+1.5(-170),7.5,-120,7.5,-119,TROSS,TRoss,100.0,R,Tyson Ross,603914TROSS-R
1775,603,917,V,TOR,ASANCHEZ-R,0,0,0,0,0,2,4,2,0,8,110,107.0,+1.5(-195),9.0,-110,9.0,-104,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,603917ASANCHEZ-R
1777,603,918,H,DET,MFULMER-R,0,0,0,0,0,1,0,3,0,4,-125,-117.0,-1.5(+166),9.0,-110,9.0,-116,MFULMER,MFulmer,100.0,R,Michael Fulmer,603918MFULMER-R
1778,603,919,V,CLE,MCLEVINGER-R,0,0,0,0,1,3,0,1,0,5,-125,-105.0,-1.5(+142),9.0,-111,8.5,-115,MCLEVINGER,MClevinger,100.0,R,Mike Clevinger,603919MCLEVINGER-R
1779,603,920,H,MIN,KGIBSON-R,2,1,0,0,0,0,2,0,2,7,110,-105.0,+1.5(-162),9.0,-109,8.5,-105,KGIBSON,KGibson,100.0,R,Kyle Gibson,603920KGIBSON-R
1780,603,921,V,OAK,DGOSSETT-R,0,0,1,0,0,0,0,4,0,5,-105,101.0,+1.5(-205),9.0,-139,9.0,-120,,,,,,603921DGOSSETT-R
1781,603,922,H,KAN,JJUNIS-R,0,0,1,0,0,0,0,0,0,1,-105,-311.0,-1.5(+172),9.0,119,9.0,100,JJUNIS,JJunis,100.0,R,Jakob Junis,603922JJUNIS-R
1782,603,923,V,TEX,DFISTER-R,0,0,0,0,0,0,0,1,0,1,145,176.0,+1.5(-125),8.5,-110,8.5,-120,DFISTER,DFister,100.0,R,Doug Fister,603923DFISTER-R
1783,603,924,H,LAA,TSKAGGS-L,0,2,0,0,0,1,0,0,x,3,-165,-196.0,-1.5(+105),8.5,-110,8.5,100,TSKAGGS,TSkaggs,100.0,L,Tyler Skaggs,603924TSKAGGS-L
1784,603,925,V,TAM,BSNELL-L,0,0,0,1,0,0,0,0,0,1,-103,107.0,+1.5(-232),8.0,-110,7.5,-106,BSNELL,BSnell,100.0,L,Blake Snell,603925BSNELL-L
1785,603,926,H,SEA,FHERNANDEZ-R,0,0,0,0,0,0,0,2,x,2,-107,-117.0,-1.5(+193),8.0,-110,7.5,-114,FHERNANDEZ,FHernandez,100.0,R,Felix Hernandez,603926FHERNANDEZ-R
1786,603,927,V,BOS,RPORCELLO-R,2,0,0,0,1,3,0,1,2,9,140,160.0,+1.5(-130),8.0,-120,7.5,-110,RPORCELLO,RPorcello,100.0,R,Rick Porcello,603927RPORCELLO-R
1787,603,928,H,HOU,CMORTON-R,1,0,0,0,0,0,2,0,0,3,-160,-180.0,-1.5(+110),8.0,100,7.5,-110,CMORTON,CMorton,100.0,R,Charlie Morton,603928CMORTON-R
1788,603,929,V,MIL,BSUTER-L,0,0,0,0,1,0,0,0,0,1,-145,-155.0,-1.5(-105),9.5,100,9.5,100,BSUTER,BSuter,100.0,L,Brent Suter,603929BSUTER-L
1789,603,930,H,CWS,DCOVEY-R,0,0,0,0,1,3,0,2,x,6,130,140.0,+1.5(-115),9.5,-120,9.5,-120,DCOVEY,DCovey,100.0,R,Dylan Covey,603930DCOVEY-R
1790,604,951,V,ATL,JTEHERAN-R,0,0,0,2,0,1,0,0,1,4,-115,-105.0,+1.5(-220),7.5,100,7.5,-101,JTEHERAN,JTeheran,100.0,R,Julio Teheran,604951JTEHERAN-R
1791,604,952,H,SDG,CRICHARD-L,1,1,0,1,7,1,0,0,x,11,105,-105.0,-1.5(+184),7.5,-120,7.5,-119,CRICHARD,CRichard,100.0,L,Clayton Richard,604952CRICHARD-L
1792,604,953,V,ARI,ZGODLEY-R,0,0,0,2,0,0,0,1,0,3,105,103.0,+1.5(-220),8.0,100,7.5,-110,ZGODLEY,ZGodley,100.0,R,Zack Godley,604953ZGODLEY-R
1793,604,954,H,SFO,DHOLLAND-L,0,0,0,7,1,0,1,1,x,10,-115,-113.0,-1.5(+184),8.0,-120,7.5,-110,DHOLLAND,DHolland,100.0,L,Derek Holland,604954DHOLLAND-L
1794,604,955,V,KAN,DDUFFY-L,1,2,0,0,2,0,1,0,0,6,165,180.0,+1.5(-120),8.5,-110,8.5,-120,DDUFFY,DDuffy,100.0,L,Danny Duffy,604955DDUFFY-L
1795,604,956,H,LAA,NTROPEANO-R,1,1,0,0,1,3,0,3,x,9,-185,-205.0,-1.5(+100),8.5,-110,8.5,100,NTROPEANO,NTropeano,100.0,R,Nick Tropeano,604956NTROPEANO-R
1796,604,957,V,NYY,LSEVERINO-R,0,0,1,6,0,0,0,0,0,7,-275,-285.0,-1.5(-180),9.0,100,9.0,-114,LSEVERINO,LSeverino,100.0,R,Luis Severino,604957LSEVERINO-R
1797,604,958,H,DET,DVERHAGEN-R,1,0,0,0,1,0,0,0,2,4,240,250.0,+1.5(+155),9.0,-120,9.0,-106,,,,,,604958DVERHAGEN-R
1798,604,959,V,NYY,DGERMAN-R,0,0,1,0,0,1,0,0,0,2,-200,-194.0,-1.5(-125),10.0,-110,10.0,-120,DGERMAN,DGerman,100.0,R,Domingo German,604959DGERMAN-R
1799,604,960,H,DET,MFIERS-R,0,1,0,2,0,0,1,0,x,4,175,174.0,+1.5(+106),10.0,-110,10.0,100,MFIERS,MFiers,100.0,R,Mike Fiers,604960MFIERS-R
1800,605,901,V,LAD,RSTRIPLING-R,0,2,1,1,0,1,0,0,0,5,-125,-127.0,-1.5(+116),8.5,100,7.5,-105,RSTRIPLING,RStripling,100.0,R,Ross Stripling,605901RSTRIPLING-R
1801,605,902,H,PIT,JMUSGROVE-R,0,0,0,0,0,0,0,0,0,0,110,112.0,+1.5(-136),8.5,-120,7.5,-115,JMUSGROVE,JMusgrove,100.0,R,Joe Musgrove,605902JMUSGROVE-R
1802,605,903,V,COL,KFREELAND-L,2,2,0,0,0,2,3,0,0,9,-125,-108.0,-1.5(+144),9.0,-110,8.5,-110,KFREELAND,KFreeland,100.0,L,Kyle Freeland,605903KFREELAND-L
1803,605,904,H,CIN,ADESCLAFANI-R,0,0,0,0,1,0,2,0,3,6,110,-102.0,+1.5(-165),9.0,-110,8.5,-110,ADESCLAFANI,ADeSclafani,100.0,R,Anthony DeSclafani,605904ADESCLAFANI-R
1804,605,905,V,PHI,ZEFLIN-R,0,2,3,0,0,0,0,0,1,6,175,185.0,+1.5(-115),8.0,-115,7.5,100,ZEFLIN,ZEflin,100.0,R,Zach Eflin,605905ZEFLIN-R
1805,605,906,H,CUB,KHENDRICKS-R,0,0,0,0,0,0,0,1,0,1,-200,-210.0,-1.5(-105),8.0,-105,7.5,-120,KHENDRICKS,KHendricks,100.0,R,Kyle Hendricks,605906KHENDRICKS-R
1806,605,907,V,MIA,JURENA-R,0,0,2,0,3,2,0,0,0,7,205,185.0,+1.5(-119),7.5,-110,7.5,-121,JURENA,JUrena,100.0,R,Jose Urena,605907JURENA-R
1807,605,908,H,STL,CMARTINEZ-R,0,1,1,0,2,0,0,0,0,4,-230,-210.0,-1.5(-101),7.5,-110,7.5,101,CMARTINEZ,CMartinez,100.0,R,Carlos Martinez,605908CMARTINEZ-R
1808,605,909,V,ATL,SNEWCOMB-L,1,0,1,1,5,0,5,0,1,14,-140,-129.0,-1.5(+121),7.0,-120,7.5,-110,SNEWCOMB,SNewcomb,100.0,L,Sean Newcomb,605909SNEWCOMB-L
1809,605,910,H,SDG,JLYLES-R,0,0,0,0,0,0,0,0,1,1,125,114.0,+1.5(-141),7.0,100,7.5,-110,JLYLES,JLyles,100.0,R,Jordan Lyles,605910JLYLES-R
1810,605,911,V,ARI,PCORBIN-L,0,2,0,0,0,0,0,0,1,3,115,130.0,+1.5(-170),7.0,-110,6.5,-114,PCORBIN,PCorbin,100.0,L,Patrick Corbin,605911PCORBIN-L
1811,605,912,H,SFO,MBUMGARNER-L,0,0,0,0,1,0,0,0,1,2,-130,-145.0,-1.5(+148),7.0,-110,6.5,-106,MBUMGARNER,MBumgarner,100.0,L,Madison Bumgarner,605912MBUMGARNER-L
1812,605,913,V,NYY,CSABATHIA-L,0,0,0,0,0,0,4,3,0,7,-150,-140.0,-1.5(+105),9.5,-110,9.5,105,CSABATHIA,CSabathia,100.0,L,CC Sabathia,605913CSABATHIA-L
1813,605,914,H,TOR,MESTRADA-R,0,0,0,0,0,1,1,0,0,2,135,125.0,+1.5(-125),9.5,-110,9.5,-125,MESTRADA,MEstrada,100.0,R,Marco Estrada,605914MESTRADA-R
1814,605,915,V,DET,ALEWICKI-R,0,0,0,0,0,0,0,0,0,0,195,170.0,+1.5(-110),9.5,-120,10.0,-105,,,,,,605915ALEWICKI-R
1815,605,916,H,BOS,SWRIGHT-R,2,0,0,2,2,0,0,0,x,6,-220,-190.0,-1.5(-110),9.5,100,10.0,-115,SWRIGHT,SWright,100.0,R,Steven Wright,605916SWRIGHT-R
1816,605,917,V,OAK,SMANAEA-L,2,0,0,0,1,0,1,0,0,4,-145,-142.0,-1.5(+110),10.0,-120,10.5,-115,SMANAEA,SManaea,100.0,L,Sean Manaea,605917SMANAEA-L
