,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
15,2018-06-12,Jaime Barria,LAA,29.1,115,8.0,1.5,5.2,0.9,22.6%,4.3%,18.3%,.213,0.95,.253,89.1%,3.43,3.79
16,2018-06-12,Garrett Richards,LAA,40.1,169,9.1,3.6,2.6,0.9,24.3%,9.5%,14.8%,.222,1.24,.278,56.3%,3.61,3.71
17,2018-06-12,Tyler Skaggs,LAA,45.2,189,10.6,3.0,3.6,1.4,28.6%,7.9%,20.6%,.244,1.25,.315,87.4%,3.91,3.58
18,2018-06-12,Dallas Keuchel,HOU,56.0,239,6.6,1.6,4.1,1.4,17.2%,4.2%,13.0%,.272,1.29,.298,66.2%,4.38,3.55
19,2018-06-12,Justin Verlander,HOU,53.2,204,10.9,2.0,5.4,0.3,31.9%,5.9%,26.0%,.158,0.78,.228,82.5%,2.01,3.55
20,2018-06-12,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
21,2018-06-12,Charlie Morton,HOU,47.2,199,11.5,3.4,3.4,1.3,30.6%,9.0%,21.6%,.206,1.13,.271,81.7%,4.02,3.36
22,2018-06-12,Trevor Cahill,OAK,36.2,142,8.1,1.7,4.7,0.7,23.2%,4.9%,18.3%,.210,0.95,.258,73.2%,3.16,3.00
23,2018-06-12,James Paxton,SEA,57.2,212,10.5,1.6,6.7,0.6,31.6%,4.7%,26.9%,.173,0.78,.237,83.8%,2.26,2.88
24,2018-06-12,Gerrit Cole,HOU,52.2,199,12.8,2.6,5.0,1.0,37.7%,7.5%,30.1%,.176,0.89,.257,81.3%,2.76,2.82
0,2018-06-13,Matt Moore,TEX,30.2,164,7.0,4.4,1.6,2.1,14.6%,9.2%,5.5%,.378,2.32,.419,56.3%,6.13,5.96
1,2018-06-13,Sean Manaea,OAK,44.0,201,5.5,2.3,2.5,1.8,13.4%,5.5%,8.0%,.266,1.36,.270,67.4%,5.75,4.93
2,2018-06-13,Nick Tropeano,LAA,36.2,153,7.1,3.2,2.2,1.5,18.9%,8.5%,10.5%,.257,1.34,.286,71.4%,4.77,4.90
3,2018-06-13,Daniel Mengden,OAK,52.2,214,5.0,2.1,2.4,1.7,13.6%,5.6%,7.9%,.228,1.10,.221,75.0%,5.21,4.88
4,2018-06-13,Mike Minor,TEX,38.1,170,7.5,2.1,3.6,2.3,18.8%,5.3%,13.5%,.296,1.46,.316,65.9%,5.74,4.77
5,2018-06-13,Felix Hernandez,SEA,44.2,202,7.7,3.6,2.1,1.0,18.8%,8.9%,9.9%,.263,1.46,.309,58.7%,4.46,4.67
6,2018-06-13,Doug Fister,TEX,47.2,205,4.5,2.1,2.2,1.7,11.7%,5.4%,6.3%,.274,1.32,.274,69.8%,5.55,4.66
7,2018-06-13,Wade LeBlanc,SEA,40.1,164,6.9,2.5,2.8,1.3,18.9%,6.7%,12.2%,.235,1.17,.259,93.3%,4.38,4.65
8,2018-06-13,Cole Hamels,TEX,44.2,187,8.1,3.2,2.5,1.8,21.4%,8.6%,12.8%,.206,1.12,.215,85.3%,5.47,4.62
9,2018-06-13,Bartolo Colon,TEX,50.1,217,5.2,1.4,3.6,3.0,13.4%,3.7%,9.7%,.274,1.29,.247,73.5%,6.94,4.61
10,2018-06-13,Andrew Heaney,LAA,49.1,199,6.9,2.9,2.4,0.7,19.1%,8.0%,11.1%,.207,1.07,.241,73.9%,3.89,4.44
11,2018-06-13,Frankie Montas,OAK,21.2,83,5.8,1.2,4.7,0.4,16.9%,3.6%,13.3%,.205,0.88,.238,91.8%,3.16,4.16
12,2018-06-13,Lance McCullers Jr.,HOU,55.1,219,7.2,3.3,2.2,0.8,20.1%,9.1%,11.0%,.197,1.07,.228,71.7%,3.88,4.11
13,2018-06-13,Marco Gonzales,SEA,51.1,205,6.1,2.3,2.7,0.7,17.1%,6.3%,10.7%,.243,1.15,.280,83.3%,3.75,4.05
14,2018-06-13,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
15,2018-06-13,Mike Leake,SEA,59.1,238,5.8,1.5,3.8,1.1,16.0%,4.2%,11.8%,.248,1.11,.271,77.3%,4.02,3.91
16,2018-06-13,Garrett Richards,LAA,40.1,169,9.1,3.6,2.6,0.9,24.3%,9.5%,14.8%,.222,1.24,.278,56.3%,3.61,3.71
17,2018-06-13,Tyler Skaggs,LAA,45.2,189,10.6,3.0,3.6,1.4,28.6%,7.9%,20.6%,.244,1.25,.315,87.4%,3.91,3.58
18,2018-06-13,Justin Verlander,HOU,53.2,204,10.9,2.0,5.4,0.3,31.9%,5.9%,26.0%,.158,0.78,.228,82.5%,2.01,3.55
19,2018-06-13,Dallas Keuchel,HOU,49.0,212,7.0,1.8,3.8,1.1,17.9%,4.7%,13.2%,.274,1.33,.312,67.7%,3.88,3.50
20,2018-06-13,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
21,2018-06-13,Charlie Morton,HOU,47.2,199,11.5,3.4,3.4,1.3,30.6%,9.0%,21.6%,.206,1.13,.271,81.7%,4.02,3.36
22,2018-06-13,Trevor Cahill,OAK,36.2,142,8.1,1.7,4.7,0.7,23.2%,4.9%,18.3%,.210,0.95,.258,73.2%,3.16,3.00
23,2018-06-13,James Paxton,SEA,57.2,212,10.5,1.6,6.7,0.6,31.6%,4.7%,26.9%,.173,0.78,.237,83.8%,2.26,2.88
24,2018-06-13,Gerrit Cole,HOU,52.2,199,12.8,2.6,5.0,1.0,37.7%,7.5%,30.1%,.176,0.89,.257,81.3%,2.76,2.82
0,2018-06-14,Matt Moore,TEX,30.2,164,7.0,4.4,1.6,2.1,14.6%,9.2%,5.5%,.378,2.32,.419,56.3%,6.13,5.96
1,2018-06-14,Sean Manaea,OAK,44.0,201,5.5,2.3,2.5,1.8,13.4%,5.5%,8.0%,.266,1.36,.270,67.4%,5.75,4.93
2,2018-06-14,Nick Tropeano,LAA,36.2,153,7.1,3.2,2.2,1.5,18.9%,8.5%,10.5%,.257,1.34,.286,71.4%,4.77,4.90
3,2018-06-14,Daniel Mengden,OAK,50.1,199,5.0,2.0,2.5,1.8,14.1%,5.5%,8.5%,.213,1.01,.200,83.8%,5.29,4.80
4,2018-06-14,Mike Minor,TEX,38.1,170,7.5,2.1,3.6,2.3,18.8%,5.3%,13.5%,.296,1.46,.316,65.9%,5.74,4.77
5,2018-06-14,Felix Hernandez,SEA,44.2,202,7.7,3.6,2.1,1.0,18.8%,8.9%,9.9%,.263,1.46,.309,58.7%,4.46,4.67
6,2018-06-14,Doug Fister,TEX,47.2,205,4.5,2.1,2.2,1.7,11.7%,5.4%,6.3%,.274,1.32,.274,69.8%,5.55,4.66
7,2018-06-14,Wade LeBlanc,SEA,40.1,164,6.9,2.5,2.8,1.3,18.9%,6.7%,12.2%,.235,1.17,.259,93.3%,4.38,4.65
8,2018-06-14,Bartolo Colon,TEX,43.1,190,5.6,1.7,3.4,3.1,14.2%,4.2%,10.0%,.282,1.36,.259,71.8%,7.04,4.56
9,2018-06-14,Cole Hamels,TEX,50.2,212,8.2,3.6,2.3,1.8,21.7%,9.4%,12.3%,.210,1.16,.223,86.3%,5.45,4.51
10,2018-06-14,Andrew Heaney,LAA,49.1,199,6.9,2.9,2.4,0.7,19.1%,8.0%,11.1%,.207,1.07,.241,73.9%,3.89,4.44
11,2018-06-14,Lance McCullers Jr.,HOU,48.1,197,6.9,3.7,1.9,0.9,18.8%,10.2%,8.6%,.210,1.18,.239,70.6%,4.28,4.37
12,2018-06-14,Frankie Montas,OAK,21.2,83,5.8,1.2,4.7,0.4,16.9%,3.6%,13.3%,.205,0.88,.238,91.8%,3.16,4.16
13,2018-06-14,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
14,2018-06-14,Marco Gonzales,SEA,56.1,229,6.7,2.4,2.8,0.6,18.3%,6.6%,11.8%,.251,1.21,.297,81.0%,3.55,3.95
15,2018-06-14,Mike Leake,SEA,53.1,213,5.4,1.5,3.6,1.0,15.0%,4.2%,10.8%,.247,1.11,.268,79.8%,4.04,3.94
16,2018-06-14,Garrett Richards,LAA,40.2,164,9.1,2.9,3.2,0.9,25.0%,7.9%,17.1%,.218,1.13,.274,69.3%,3.38,3.61
17,2018-06-14,Tyler Skaggs,LAA,45.2,189,10.6,3.0,3.6,1.4,28.6%,7.9%,20.6%,.244,1.25,.315,87.4%,3.91,3.58
18,2018-06-14,Justin Verlander,HOU,53.2,204,10.9,2.0,5.4,0.3,31.9%,5.9%,26.0%,.158,0.78,.228,82.5%,2.01,3.55
19,2018-06-14,Dallas Keuchel,HOU,49.0,212,7.0,1.8,3.8,1.1,17.9%,4.7%,13.2%,.274,1.33,.312,67.7%,3.88,3.50
20,2018-06-14,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
21,2018-06-14,Charlie Morton,HOU,47.2,199,11.5,3.4,3.4,1.3,30.6%,9.0%,21.6%,.206,1.13,.271,81.7%,4.02,3.36
22,2018-06-14,Gerrit Cole,HOU,58.2,225,12.4,2.6,4.8,1.2,36.0%,7.6%,28.4%,.184,0.94,.256,80.8%,3.14,3.00
23,2018-06-14,Trevor Cahill,OAK,36.2,142,8.1,1.7,4.7,0.7,23.2%,4.9%,18.3%,.210,0.95,.258,73.2%,3.16,3.00
24,2018-06-14,James Paxton,SEA,57.2,212,10.5,1.6,6.7,0.6,31.6%,4.7%,26.9%,.173,0.78,.237,83.8%,2.26,2.88
0,2018-06-15,Matt Moore,TEX,30.2,164,7.0,4.4,1.6,2.1,14.6%,9.2%,5.5%,.378,2.32,.419,56.3%,6.13,5.96
1,2018-06-15,Sean Manaea,OAK,44.0,201,5.5,2.3,2.5,1.8,13.4%,5.5%,8.0%,.266,1.36,.270,67.4%,5.75,4.93
2,2018-06-15,Nick Tropeano,LAA,36.2,153,7.1,3.2,2.2,1.5,18.9%,8.5%,10.5%,.257,1.34,.286,71.4%,4.77,4.90
3,2018-06-15,Daniel Mengden,OAK,50.1,199,5.0,2.0,2.5,1.8,14.1%,5.5%,8.5%,.213,1.01,.200,83.8%,5.29,4.80
4,2018-06-15,Mike Minor,TEX,38.1,170,7.5,2.1,3.6,2.3,18.8%,5.3%,13.5%,.296,1.46,.316,65.9%,5.74,4.77
5,2018-06-15,Doug Fister,TEX,47.2,205,4.5,2.1,2.2,1.7,11.7%,5.4%,6.3%,.274,1.32,.274,69.8%,5.55,4.66
6,2018-06-15,Wade LeBlanc,SEA,40.1,164,6.9,2.5,2.8,1.3,18.9%,6.7%,12.2%,.235,1.17,.259,93.3%,4.38,4.65
7,2018-06-15,Frankie Montas,OAK,27.0,113,5.0,2.3,2.1,0.7,13.3%,6.2%,7.1%,.260,1.26,.287,78.3%,4.01,4.64
8,2018-06-15,Bartolo Colon,TEX,43.1,190,5.6,1.7,3.4,3.1,14.2%,4.2%,10.0%,.282,1.36,.259,71.8%,7.04,4.56
9,2018-06-15,Cole Hamels,TEX,50.2,212,8.2,3.6,2.3,1.8,21.7%,9.4%,12.3%,.210,1.16,.223,86.3%,5.45,4.51
10,2018-06-15,Felix Hernandez,SEA,51.2,230,7.7,3.3,2.3,1.0,19.1%,8.3%,10.9%,.262,1.41,.308,61.8%,4.36,4.45
11,2018-06-15,Andrew Heaney,LAA,49.1,199,6.9,2.9,2.4,0.7,19.1%,8.0%,11.1%,.207,1.07,.241,73.9%,3.89,4.44
12,2018-06-15,Lance McCullers Jr.,HOU,48.1,197,6.9,3.7,1.9,0.9,18.8%,10.2%,8.6%,.210,1.18,.239,70.6%,4.28,4.37
13,2018-06-15,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
14,2018-06-15,Marco Gonzales,SEA,50.1,205,6.8,2.5,2.7,0.5,18.5%,6.8%,11.7%,.250,1.21,.299,80.3%,3.44,3.94
15,2018-06-15,Mike Leake,SEA,53.1,213,5.4,1.5,3.6,1.0,15.0%,4.2%,10.8%,.247,1.11,.268,79.8%,4.04,3.94
16,2018-06-15,Justin Verlander,HOU,60.2,231,10.7,1.8,6.0,0.6,31.2%,5.2%,26.0%,.162,0.77,.221,83.3%,2.39,3.71
17,2018-06-15,Tyler Skaggs,LAA,40.1,168,10.3,2.9,3.5,1.3,27.4%,7.7%,19.6%,.255,1.29,.327,87.7%,3.93,3.67
18,2018-06-15,Garrett Richards,LAA,40.2,164,9.1,2.9,3.2,0.9,25.0%,7.9%,17.1%,.218,1.13,.274,69.3%,3.38,3.61
19,2018-06-15,Dallas Keuchel,HOU,49.0,212,7.0,1.8,3.8,1.1,17.9%,4.7%,13.2%,.274,1.33,.312,67.7%,3.88,3.50
20,2018-06-15,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
21,2018-06-15,Charlie Morton,HOU,47.2,199,11.5,3.4,3.4,1.3,30.6%,9.0%,21.6%,.206,1.13,.271,81.7%,4.02,3.36
22,2018-06-15,Gerrit Cole,HOU,52.0,199,11.9,2.9,4.1,1.4,34.7%,8.5%,26.1%,.177,0.94,.231,85.0%,3.55,3.26
23,2018-06-15,James Paxton,SEA,57.2,212,10.5,1.6,6.7,0.6,31.6%,4.7%,26.9%,.173,0.78,.237,83.8%,2.26,2.88
24,2018-06-15,Trevor Cahill,OAK,30.2,118,8.2,1.8,4.7,0.6,23.7%,5.1%,18.6%,.218,0.98,.275,78.8%,2.97,2.82
0,2018-06-16,Matt Moore,TEX,30.2,164,7.0,4.4,1.6,2.1,14.6%,9.2%,5.5%,.378,2.32,.419,56.3%,6.13,5.96
1,2018-06-16,Sean Manaea,OAK,44.0,201,5.5,2.3,2.5,1.8,13.4%,5.5%,8.0%,.266,1.36,.270,67.4%,5.75,4.93
2,2018-06-16,Nick Tropeano,LAA,36.2,153,7.1,3.2,2.2,1.5,18.9%,8.5%,10.5%,.257,1.34,.286,71.4%,4.77,4.90
3,2018-06-16,Daniel Mengden,OAK,50.1,199,5.0,2.0,2.5,1.8,14.1%,5.5%,8.5%,.213,1.01,.200,83.8%,5.29,4.80
4,2018-06-16,Mike Minor,TEX,38.1,170,7.5,2.1,3.6,2.3,18.8%,5.3%,13.5%,.296,1.46,.316,65.9%,5.74,4.77
5,2018-06-16,Doug Fister,TEX,47.2,205,4.5,2.1,2.2,1.7,11.7%,5.4%,6.3%,.274,1.32,.274,69.8%,5.55,4.66
6,2018-06-16,Wade LeBlanc,SEA,40.1,164,6.9,2.5,2.8,1.3,18.9%,6.7%,12.2%,.235,1.17,.259,93.3%,4.38,4.65
7,2018-06-16,Cole Hamels,TEX,45.2,188,7.5,3.4,2.2,2.0,20.2%,9.0%,11.2%,.211,1.14,.212,88.4%,5.79,4.64
8,2018-06-16,Frankie Montas,OAK,27.0,113,5.0,2.3,2.1,0.7,13.3%,6.2%,7.1%,.260,1.26,.287,78.3%,4.01,4.64
9,2018-06-16,Bartolo Colon,TEX,43.1,190,5.6,1.7,3.4,3.1,14.2%,4.2%,10.0%,.282,1.36,.259,71.8%,7.04,4.56
10,2018-06-16,Felix Hernandez,SEA,51.2,230,7.7,3.3,2.3,1.0,19.1%,8.3%,10.9%,.262,1.41,.308,61.8%,4.36,4.45
11,2018-06-16,Andrew Heaney,LAA,49.1,199,6.9,2.9,2.4,0.7,19.1%,8.0%,11.1%,.207,1.07,.241,73.9%,3.89,4.44
12,2018-06-16,Lance McCullers Jr.,HOU,48.1,197,6.9,3.7,1.9,0.9,18.8%,10.2%,8.6%,.210,1.18,.239,70.6%,4.28,4.37
13,2018-06-16,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
14,2018-06-16,Marco Gonzales,SEA,50.1,205,6.8,2.5,2.7,0.5,18.5%,6.8%,11.7%,.250,1.21,.299,80.3%,3.44,3.94
15,2018-06-16,Mike Leake,SEA,53.1,213,5.4,1.5,3.6,1.0,15.0%,4.2%,10.8%,.247,1.11,.268,79.8%,4.04,3.94
16,2018-06-16,Justin Verlander,HOU,60.2,231,10.7,1.8,6.0,0.6,31.2%,5.2%,26.0%,.162,0.77,.221,83.3%,2.39,3.71
17,2018-06-16,Garrett Richards,LAA,40.2,164,9.1,2.9,3.2,0.9,25.0%,7.9%,17.1%,.218,1.13,.274,69.3%,3.38,3.61
18,2018-06-16,Charlie Morton,HOU,46.0,198,11.7,3.9,3.0,1.4,30.3%,10.1%,20.2%,.221,1.26,.295,79.3%,4.23,3.58
19,2018-06-16,Dallas Keuchel,HOU,49.0,212,7.0,1.8,3.8,1.1,17.9%,4.7%,13.2%,.274,1.33,.312,67.7%,3.88,3.50
20,2018-06-16,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
21,2018-06-16,Tyler Skaggs,LAA,47.1,195,10.3,2.7,3.9,1.1,27.7%,7.2%,20.5%,.257,1.27,.336,85.8%,3.54,3.43
22,2018-06-16,Gerrit Cole,HOU,52.0,199,11.9,2.9,4.1,1.4,34.7%,8.5%,26.1%,.177,0.94,.231,85.0%,3.55,3.26
23,2018-06-16,James Paxton,SEA,60.0,228,10.7,1.6,6.5,0.8,31.1%,4.8%,26.3%,.194,0.88,.262,76.1%,2.43,2.91
24,2018-06-16,Trevor Cahill,OAK,30.2,118,8.2,1.8,4.7,0.6,23.7%,5.1%,18.6%,.218,0.98,.275,78.8%,2.97,2.82
0,2018-06-17,Matt Moore,TEX,30.2,164,7.0,4.4,1.6,2.1,14.6%,9.2%,5.5%,.378,2.32,.419,56.3%,6.13,5.96
1,2018-06-17,Nick Tropeano,LAA,30.1,131,7.1,3.3,2.2,1.8,18.3%,8.4%,9.9%,.292,1.52,.322,69.2%,5.24,5.01
2,2018-06-17,Sean Manaea,OAK,50.0,223,5.6,2.2,2.6,1.8,13.9%,5.4%,8.5%,.259,1.30,.262,66.7%,5.60,4.85
3,2018-06-17,Daniel Mengden,OAK,50.1,199,5.0,2.0,2.5,1.8,14.1%,5.5%,8.5%,.213,1.01,.200,83.8%,5.29,4.80
4,2018-06-17,Doug Fister,TEX,41.0,176,4.4,2.0,2.2,2.0,11.4%,5.1%,6.3%,.281,1.34,.274,68.3%,5.92,4.76
5,2018-06-17,Cole Hamels,TEX,45.2,188,7.5,3.4,2.2,2.0,20.2%,9.0%,11.2%,.211,1.14,.212,88.4%,5.79,4.64
6,2018-06-17,Frankie Montas,OAK,27.0,113,5.0,2.3,2.1,0.7,13.3%,6.2%,7.1%,.260,1.26,.287,78.3%,4.01,4.64
7,2018-06-17,Mike Minor,TEX,45.1,198,7.5,2.2,3.5,2.0,19.2%,5.6%,13.6%,.281,1.39,.307,66.7%,5.21,4.60
8,2018-06-17,Bartolo Colon,TEX,43.1,190,5.6,1.7,3.4,3.1,14.2%,4.2%,10.0%,.282,1.36,.259,71.8%,7.04,4.56
9,2018-06-17,Felix Hernandez,SEA,45.2,207,7.3,3.0,2.5,1.0,17.9%,7.2%,10.6%,.273,1.45,.317,60.9%,4.28,4.48
10,2018-06-17,Andrew Heaney,LAA,49.1,199,6.9,2.9,2.4,0.7,19.1%,8.0%,11.1%,.207,1.07,.241,73.9%,3.89,4.44
11,2018-06-17,Lance McCullers Jr.,HOU,48.1,197,6.9,3.7,1.9,0.9,18.8%,10.2%,8.6%,.210,1.18,.239,70.6%,4.28,4.37
12,2018-06-17,Wade LeBlanc,SEA,48.0,188,7.5,2.1,3.6,1.1,21.3%,5.9%,15.4%,.215,1.02,.244,93.6%,3.81,4.14
13,2018-06-17,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
14,2018-06-17,Justin Verlander,HOU,52.2,203,9.9,2.1,4.8,0.7,28.6%,5.9%,22.7%,.169,0.84,.221,81.7%,2.74,4.01
15,2018-06-17,Marco Gonzales,SEA,50.1,205,6.8,2.5,2.7,0.5,18.5%,6.8%,11.7%,.250,1.21,.299,80.3%,3.44,3.94
16,2018-06-17,Mike Leake,SEA,53.1,213,5.4,1.5,3.6,1.0,15.0%,4.2%,10.8%,.247,1.11,.268,79.8%,4.04,3.94
17,2018-06-17,Garrett Richards,LAA,40.2,164,9.1,2.9,3.2,0.9,25.0%,7.9%,17.1%,.218,1.13,.274,69.3%,3.38,3.61
18,2018-06-17,Charlie Morton,HOU,46.0,198,11.7,3.9,3.0,1.4,30.3%,10.1%,20.2%,.221,1.26,.295,79.3%,4.23,3.58
19,2018-06-17,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
20,2018-06-17,Tyler Skaggs,LAA,47.1,195,10.3,2.7,3.9,1.1,27.7%,7.2%,20.5%,.257,1.27,.336,85.8%,3.54,3.43
21,2018-06-17,Dallas Keuchel,HOU,55.0,237,7.0,1.8,3.9,1.0,18.1%,4.6%,13.5%,.271,1.31,.313,68.1%,3.67,3.36
22,2018-06-17,Gerrit Cole,HOU,52.0,199,11.9,2.9,4.1,1.4,34.7%,8.5%,26.1%,.177,0.94,.231,85.0%,3.55,3.26
23,2018-06-17,James Paxton,SEA,60.0,228,10.7,1.6,6.5,0.8,31.1%,4.8%,26.3%,.194,0.88,.262,76.1%,2.43,2.91
24,2018-06-17,Trevor Cahill,OAK,30.2,118,8.2,1.8,4.7,0.6,23.7%,5.1%,18.6%,.218,0.98,.275,78.8%,2.97,2.82
0,2018-06-18,Matt Moore,TEX,26.2,139,7.8,4.4,1.8,1.4,16.6%,9.3%,7.2%,.360,2.17,.418,59.9%,4.96,5.49
1,2018-06-18,Nick Tropeano,LAA,30.1,131,7.1,3.3,2.2,1.8,18.3%,8.4%,9.9%,.292,1.52,.322,69.2%,5.24,5.01
2,2018-06-18,Daniel Mengden,OAK,56.0,225,4.8,2.3,2.1,1.9,13.3%,6.2%,7.1%,.219,1.07,.202,83.7%,5.68,4.96
3,2018-06-18,Sean Manaea,OAK,50.0,223,5.6,2.2,2.6,1.8,13.9%,5.4%,8.5%,.259,1.30,.262,66.7%,5.60,4.85
4,2018-06-18,Doug Fister,TEX,41.0,176,4.4,2.0,2.2,2.0,11.4%,5.1%,6.3%,.281,1.34,.274,68.3%,5.92,4.76
5,2018-06-18,Cole Hamels,TEX,45.2,188,7.5,3.4,2.2,2.0,20.2%,9.0%,11.2%,.211,1.14,.212,88.4%,5.79,4.64
6,2018-06-18,Frankie Montas,OAK,27.0,113,5.0,2.3,2.1,0.7,13.3%,6.2%,7.1%,.260,1.26,.287,78.3%,4.01,4.64
7,2018-06-18,Mike Minor,TEX,45.1,198,7.5,2.2,3.5,2.0,19.2%,5.6%,13.6%,.281,1.39,.307,66.7%,5.21,4.60
8,2018-06-18,Bartolo Colon,TEX,43.1,190,5.6,1.7,3.4,3.1,14.2%,4.2%,10.0%,.282,1.36,.259,71.8%,7.04,4.56
9,2018-06-18,Felix Hernandez,SEA,45.2,207,7.3,3.0,2.5,1.0,17.9%,7.2%,10.6%,.273,1.45,.317,60.9%,4.28,4.48
10,2018-06-18,Andrew Heaney,LAA,51.1,203,7.7,2.8,2.8,0.9,21.7%,7.9%,13.8%,.191,0.99,.224,70.8%,3.88,4.35
11,2018-06-18,Lance McCullers Jr.,HOU,54.1,223,7.6,3.6,2.1,1.0,20.6%,9.9%,10.8%,.215,1.20,.250,69.4%,4.17,4.17
12,2018-06-18,Wade LeBlanc,SEA,48.0,188,7.5,2.1,3.6,1.1,21.3%,5.9%,15.4%,.215,1.02,.244,93.6%,3.81,4.14
13,2018-06-18,Mike Leake,SEA,59.1,239,5.0,1.5,3.3,1.1,13.8%,4.2%,9.6%,.256,1.15,.273,76.4%,4.19,4.08
14,2018-06-18,Jaime Barria,LAA,34.1,137,7.3,1.3,5.6,1.3,20.4%,3.6%,16.8%,.238,1.05,.268,90.3%,4.03,4.02
15,2018-06-18,Justin Verlander,HOU,52.2,203,9.9,2.1,4.8,0.7,28.6%,5.9%,22.7%,.169,0.84,.221,81.7%,2.74,4.01
16,2018-06-18,Marco Gonzales,SEA,50.1,205,6.8,2.5,2.7,0.5,18.5%,6.8%,11.7%,.250,1.21,.299,80.3%,3.44,3.94
17,2018-06-18,Garrett Richards,LAA,40.2,164,9.1,2.9,3.2,0.9,25.0%,7.9%,17.1%,.218,1.13,.274,69.3%,3.38,3.61
18,2018-06-18,Charlie Morton,HOU,46.0,198,11.7,3.9,3.0,1.4,30.3%,10.1%,20.2%,.221,1.26,.295,79.3%,4.23,3.58
19,2018-06-18,Shohei Ohtani,LAA,29.0,119,10.9,3.4,3.2,0.6,29.4%,9.2%,20.2%,.206,1.14,.286,86.5%,2.89,3.47
20,2018-06-18,Dallas Keuchel,HOU,48.0,210,7.1,2.1,3.5,0.8,18.1%,5.2%,12.9%,.278,1.38,.327,66.8%,3.41,3.46
21,2018-06-18,Tyler Skaggs,LAA,47.1,195,10.3,2.7,3.9,1.1,27.7%,7.2%,20.5%,.257,1.27,.336,85.8%,3.54,3.43
22,2018-06-18,James Paxton,SEA,53.0,201,9.3,1.7,5.5,0.8,27.4%,5.0%,22.4%,.194,0.89,.244,72.5%,2.88,3.30
23,2018-06-18,Gerrit Cole,HOU,52.0,199,11.9,2.9,4.1,1.4,34.7%,8.5%,26.1%,.177,0.94,.231,85.0%,3.55,3.26
24,2018-06-18,Trevor Cahill,OAK,30.2,118,8.2,1.8,4.7,0.6,23.7%,5.1%,18.6%,.218,0.98,.275,78.8%,2.97,2.82
0,2018-06-19,Matt Moore,TEX,26.2,139,7.8,4.4,1.8,1.4,16.6%,9.3%,7.2%,.360,2.17,.418,59.9%,4.96,5.49
1,2018-06-19,Nick Tropeano,LAA,30.1,131,7.1,3.3,2.2,1.8,18.3%,8.4%,9.9%,.292,1.52,.322,69.2%,5.24,5.01
2,2018-06-19,Sean Manaea,OAK,44.0,197,5.3,2.5,2.2,1.8,13.2%,6.1%,7.1%,.260,1.34,.260,67.5%,5.73,4.98
3,2018-06-19,Daniel Mengden,OAK,56.0,225,4.8,2.3,2.1,1.9,13.3%,6.2%,7.1%,.219,1.07,.202,83.7%,5.68,4.96
4,2018-06-19,Doug Fister,TEX,41.0,176,4.4,2.0,2.2,2.0,11.4%,5.1%,6.3%,.281,1.34,.274,68.3%,5.92,4.76
5,2018-06-19,Bartolo Colon,TEX,49.1,217,5.1,1.6,3.1,2.7,12.9%,4.2%,8.8%,.290,1.40,.274,71.4%,6.59,4.74
6,2018-06-19,Cole Hamels,TEX,45.2,188,7.5,3.4,2.2,2.0,20.2%,9.0%,11.2%,.211,1.14,.212,88.4%,5.79,4.64
7,2018-06-19,Frankie Montas,OAK,27.0,113,5.0,2.3,2.1,0.7,13.3%,6.2%,7.1%,.260,1.26,.287,78.3%,4.01,4.64
8,2018-06-19,Felix Hernandez,SEA,45.2,207,7.3,3.0,2.5,1.0,17.9%,7.2%,10.6%,.273,1.45,.317,60.9%,4.28,4.48
9,2018-06-19,Mike Minor,TEX,39.1,170,7.8,1.8,4.3,2.1,20.0%,4.7%,15.3%,.281,1.35,.308,63.7%,5.17,4.46
